Ссылка;Название;Сайт;Телефон;Email;Рубрики
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380946?&stand=5D105";"АРГУС-М, ООО";"https://argusm.ru/";"+7 (499) 112-3968";"sales@argusm.ru";"Электрическое оборудование. Промышленное освещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380937?&stand=5C070";"БАЛТИЙСКАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ, АО";"https://balt-energo.com/";"8 800 775-3471";"info@balt-energo.com";"Электрическое оборудование. Промышленное освещение Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380250?&stand=5F010";"БЕЛОРУССКИЕ СТАНКИ, ТД, ООО";"https://energy.belstanki.ru/";"+7 (495) 204-1677";"dizel@belstanki.ru";"Двигатели на СПГ, двухтопливные двигатели, системы энергоснабжения Технологии обогрева процессов и системы использования возобновляемой энергии. Теплообменники. ORC-процессы и технологии"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380182?&stand=5D040";"БЛИСС-ИНЖИНИРИНГ, ООО";"https://bliss.ru/";"+7 (846) 953-72-99";"info@bliss.ru";"Электрическое оборудование. Промышленное освещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380029?&stand=5B030";"БРЕСЛЕР, НПП, ООО";"ОШИБКА";"ОШИБКА";"ОШИБКА";""
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380514?&stand=5F025";"ВЕТЕР, ПП, ООО";"https://wind-nsk.ru/";"+7 (909) 530-2070";"wind-nsk@mail.ru";"Технологическая вентиляция Клеммные блоки для работы во взрывоопасной среде"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380105?&stand=5C090";"ВЗОР НПО, ООО";"https://vzor-ex.ru/";"+7 (812) 605-7585";"info@vzor-ex.ru";"Технологии обогрева процессов и системы использования возобновляемой энергии. Теплообменники. ORC-процессы и технологии Электрическое оборудование. Промышленное освещение Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380035?&stand=5E010";"ВЭЛАН, АО";"http://www.velan.ru/";"+7 8633203138";"sales@velan.ru";"Электрическое оборудование. Промышленное освещение Нефтехимическое оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380086?&stand=5C060";"ГЕРДА НПП, ООО";"http://www.gerda.ru/";"+7 (495) 755-8845";"info@gerda.ru";"Кабельная продукция Резервуарное оборудование Эстакады слива/налива"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380040?&stand=5D110";"ГОРЭЛТЕХ, ЗАВОД, ООО";"http://www.exd.ru/";"8 800 100-1004, +7 (812) 448-9090";"mail@exd.ru";"Электрическое оборудование. Промышленное освещение Импортозамещение Экспертиза промышленной безопасности"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380611?&stand=5B040";"ЕМС2, ООО";"https://emc2group.ru/";"+7 (812) 660-5995";"mail@emc2group.ru";"Электрическое оборудование. Промышленное освещение Кабельная продукция"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380388?&stand=5D030";"ЗАВОД ИННОВАЦИОННЫХ ТЕХНОЛОГИЙ (ЗИТ), ООО";"http://www.zit21.ru/";"8 800 333-2358";"info@zit21.ru";"Электрооборудование для добычи Электрооборудование буровых установок"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380617?&stand=5C010";"ИМПУЛЬС";"https://ups-ermak.ru/";"+7 (495) 504-1315";"ups@impulspnz.ru";"Технологии обогрева процессов и системы использования возобновляемой энергии. Теплообменники. ORC-процессы и технологии Электрическое оборудование. Промышленное освещение Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380308?&stand=5C080";"КАМСКИЙ КАБЕЛЬ, ООО";"http://www.kamkabel.ru/";"8 800 220-5000";"zakaz@kamkabel.ru";"Кабельная продукция Электроразведка Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380276?&stand=5B100";"КБ ПРИВОД, ООО";"http://kb-privod.ru/";"+7 (985) 917-1409";"kb-privod@kb-privod.ru";"Запорно-регулирующая арматура Импортозамещение Оборудование и оснастка линейной части трубопроводов. Трубы, запорная арматура, компенсаторы"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380097?&stand=5D050";"КУРСКИЙ ЭЛЕКТРОАППАРАТНЫЙ ЗАВОД (КЭАЗ), АО";"http://www.keaz.ru/";"+7 (4712) 39-99-11";"keaz@keaz.ru";"Электрическое оборудование. Промышленное освещение Электрооборудование для добычи Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380130?&stand=5A001";"ЛЕПРОСТ, ООО";"http://www.leprost.ru/";"+7 (495) 280-7929";"info@leprost.ru";"Оборудование и технологии обработки и сжижения природного газа Нефтехимическое оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380413?&stand=5B130";"МАГНИТО-КОНТАКТ, НПП, ООО";"http://www.m-kontakt.ru/";"+7 (4912) 45-16-94";"451694@bk.ru";"Противопожарное оборудование. Пожарная сигнализация и контроль загазованности Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380077?&stand=5A030";"МЕКО, ООО";"http://meko21.ru/";"+7 8352606155";"info@meko21.ru";"Электрическое оборудование. Промышленное освещение Кабельная продукция"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380073?&stand=5A070";"МКС, ПКФ, ООО";"http://www.mks-pro.ru/";"+7 (48766) 2-53-32, 2-72-28";"office@mks-pro.ru";"Электрическое оборудование. Промышленное освещение Прочее электрооборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380904?&stand=5B045";"МОГИЛЕВЛИФТМАШ, ОАО";"http://www.liftmach.by/";"+375 222740989";"liftmach@liftmach.by";"Электрическое оборудование. Промышленное освещение Технологические насосы и арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380014?&stand=5D045";"МСК-ЭНЕРДЖИ";"http://www.ms-ups.ru/";"+7 (495) 120-9905";"info@ms-ups.ru";"Электрическое оборудование. Промышленное освещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380041?&stand=5F040";"ПРОМРУКАВ, ООО";"http://www.promrukav.ru/";"+7 (495) 969-2720";"info@promrukav.ru";"Кабельная продукция Прочее"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380151?&stand=5C001";"РЕЛЕОН, ООО";"http://www.releon.ru/";"+7 (495) 180-4979";"info@releon.ru";"Электрическое оборудование. Промышленное освещение Импортозамещение Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380520?&stand=5B001";"РИСЭП";"http://korvetsp.ru/";"+7 (495) 146-5959";"company@korvetsp.ru";"Электрическое оборудование. Промышленное освещение Телекоммуникации и связь Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380163?&stand=5A040";"РУСЭЛКОМ, ООО";"http://www.ruselkom.ru/";"+7 (499) 707-1576";"info@ruselkom.ru";"Электронные устройства управления электроприводами буровых установок"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380257?&stand=5B010";"САНТО РУС, ООО";"https://santo-rus.ru/";"8 800 700-5498";"info@santo-rus.ru";"Кабельная продукция Электрооборудование для трубопроводного транспорта нефти и газа"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380858?&stand=5D130";"САРАПУЛЬСКИЙ ЭЛЕКТРОГЕНЕРАТОРНЫЙ ЗАВОД, АО";"http://segz.ru/";"+7 (34147) 97293";"info@segz.ru";"Электрическое оборудование. Промышленное освещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380254?&stand=5A010";"СВЕТ, ВИТЕБСКОЕ ЭЛЕКТРОТЕХНИЧЕСКОЕ ПРЕДПРИЯТИЕ, ЧПТУП";"http://svet-vitebsk.by/";"+375 212366602";"svet@vitebsk.by";"Электрическое оборудование. Промышленное освещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380684?&stand=5D090";"СВЕТОВЫЕ ТЕХНОЛОГИИ, ООО";"http://www.ltcompany.com/";"+7 (495) 995-5595";"reception@ltcompany.com";"Электрическое оборудование. Промышленное освещение Осветительное оборудование Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380115?&stand=5C030";"СВОБОДНАЯ ЭНЕРГИЯ, НПО, ООО";"https://www.freepower.pro/";"+7 (3822) 555-777";"info@freepower.pro";"Методы, оборудование и аппаратура для геофизических исследований скважин Оборудование и технология наклонно-направленного бурения. Отклонители, забойные инклинометры Импортозамещение Аппаратура для контроля за состоянием трубопроводов"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380032?&stand=5D035";"СГЭП НТЦ, ООО";"https://sgep.ru/";"8 800 770-7512";"manager@sgepnsk.ru";"Телекоммуникации и связь Прочее электрооборудование Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380068?&stand=5C050";"СЕГМЕНТ ЭНЕРГО, КАБЕЛЬНЫЙ ЗАВОД";"http://www.segmentenergo.ru/";"+7 (495) 279-2524";"info@segmentenergo.ru";"Кабельная продукция Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380853?&stand=5E050";"СИБИРСКИЙ ЭЛЕКТРОТЕХНИЧЕСКИЙ ЗАВОД (СЭТЗ, ООО)";"http://www.setz.ru/";"+7 3833622890";"sales@setz.ru";"Электродвигатели"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380297?&stand=5C140";"СИБСТРОНГ, ООО";"http://www.sibstrong.com/";"+7 (383) 304-9334";"info@sibstrong.com";"Мобильные парогенераторы, передвижные котельные Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380888?&stand=5E110";"СИГМИАН";"https://warom-sigmian.ru/";"+7 (495) 139-4137";"sales@warom-sigmian.ru";"Электрическое оборудование. Промышленное освещение Осветительное оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380273?&stand=5D015";"СМОЛЕНСКЭЛЕКТРОКАБЕЛЬ";"https://selcab.ru/";"+7 (4812) 25-06-55";"sales@selcab.ru";"Кабельная продукция"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380190?&stand=5B050";"СОЛЕКС, ООО";"http://www.sol-ex.ru/";"+7 (495) 142-0065";"info@sol-ex.ru";"Кабельная продукция Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380495?&stand=5C020";"ССТЭНЕРГОМОНТАЖ, ООО";"http://www.sst-em.ru/";"+7 (495) 728-8080";"info@sst-em.ru";"Кабельная продукция Информационные технологии для инжиниринга Электрооборудование для трубопроводного транспорта нефти и газа Эксплуатация магистральных трубопроводов нефти и газа Нефтехимическое оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380210?&stand=5E060";"СТАРООСКОЛЬСКИЙ ЗАВОД ЭЛЕКТРОМОНТАЖНЫХ ИЗДЕЛИЙ (СОЭМИ), АО";"https://soemi.ru/";"+7 (919) 281-3663";"marketing1@soemi.ru";"Кабельная продукция Проектирование и строительство нефтебаз и газовых терминалов Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380063?&stand=5B060";"ТЕПЛОВЫЕ СИСТЕМЫ, ООО";"http://www.tsheat.ru/";"+7 (495) 665-7879";"info@tsheat.ru";"Кабельная продукция Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380027?&stand=5D001";"УРАЛЭЛЕКТРО, МЭЗ, АО";"http://www.uralelectro.ru/";"+7 3532663653";"mail@uralelectro.ru";"Электродвигатели Импортозамещение Нефтехимическое оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380563?&stand=5B135";"ФОРМОС ТК";"https://tapes-shop.ru/";"+7 (495) 642-7304";"info@formos.ru";"Кабельная продукция Клеи. Герметики. Компаунды"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380118?&stand=5D120";"ХОЛДИНГ КАБЕЛЬНЫЙ АЛЬЯНС, ООО";"http://www.holdcable.com/";"8 800 700-0100";"hka@holdcable.com";"Кабельная продукция Импортозамещение Добыча нефти погружными насосами"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380603?&stand=5C110";"ЧЕБОКСАРСКАЯ ЭЛЕКТРОТЕХНИКА И АВТОМАТИКА, ООО (ЧЭТА, ООО)";"http://www.cheta.ru/";"+7 8352541713";"cheta@cheta.ru";"Прочее электрооборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380066?&stand=5D060";"ЭКРА НПП, ООО";"http://www.ekra.ru/";"+7 (8352) 22-01-10";"ekra@ekra.ru";"Электрическое оборудование. Промышленное освещение Энергоснабжение буровых установок Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380036?&stand=5A110";"ЭЛЕКТРА, ООО";"http://www.xn--elektrak-i8g.ru/";"+7 (343) 256-7301";"info@elektraek.ru";"Технологии и материалы для ремонта оборудования и трубопроводов Производство уплотнений (РТИ) Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380361?&stand=5E070";"ЭЛЕКТРИЧЕСКИЕ НАГРЕВАТЕЛЬНЫЕ СИСТЕМЫ, ООО";"http://www.elnas.su/";"+7 (495) 775-7336";"sales@elnas.su";"Технологии обогрева процессов и системы использования возобновляемой энергии. Теплообменники. ORC-процессы и технологии Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380459?&stand=5D100";"ЭЛЕКТРО-ПРОФИ, ООО";"http://www.ep.ru/";"+7 (495) 921-0358";"msk@ep.ru";"Электрическое оборудование. Промышленное освещение Электронные устройства управления электроприводами буровых установок Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380028?&stand=5C130";"ЭЛЕКТРОГРАД, ООО";"http://www.1kabel.ru/";"+7 (495) 365-0836";"po4ta@1kabel.ru";"Кабельная продукция Энергоснабжение буровых установок Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380239?&stand=5F020";"ЭЛЕКТРОМАТИКА ТРЕЙД, ООО";"http://www.electromatica.ru/";"+7 (812) 313-4170";"info@electromatica.ru";"Двигатели на СПГ, двухтопливные двигатели, системы энергоснабжения Компрессоры и насосы"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380850?&stand=5C132";"ЭЛКА-КАБЕЛЬ, ОПЫТНО-КОНСТРУКТОРСКОЕ ПРЕДПРИЯТИЕ, ООО";"https://elkacable.ru/";"+7 (342) 206-29-39";"info@okp-perm.ru";"Кабельная продукция Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380873?&stand=5A015";"ЭМИ ТД";"http://td-emi.ru/";"+7 (499) 110-0051";"info@td-emi.ru";"Охрана труда и техника безопасности технологических процессов в нефтегазодобывающем и нефтегазоперерабатывающем комплексе Аппаратура и контрольно-измерительные приборы. Экологический мониторинг"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380447?&stand=5D020";"ЭНЕРГИЯ, ООО";"http://www.energia-spb.ru/";"+7 (812) 407-38-39";"energia@enegria-spb.ru";"Транспорт сырой нефти и газа на промыслах. Трубы и трубопроводная арматура промысловых трубопроводов. Насосы дожимные, компрессоры Оборудование и оснастка линейной части трубопроводов. Трубы, запорная арматура, компенсаторы"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380544?&stand=5E030";"ЭНЕРГОКАБЕЛЬ, ЗАВОД, АО";"http://www.energokab.ru/";"+7 (495) 221-8993";"info@energokab.ru";"Кабельная продукция"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380604?&stand=5D022";"ЭНЕРГОПРОМ-АЛЬЯНС, ООО";"http://epatrade.ru/";"+7 (495) 150-7222";"office@epatrade.ru";"Электрическое оборудование. Промышленное освещение Мобильные производственные и бытовые здания Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380017?&stand=5D070";"ЭНЕРГОСИЛА, ООО";"http://www.ensila.ru/";"+7 (863) 300-5566";"info@ensila.ru";"Энергетическое и электротехническое оборудование для нефтегазового комплекса Технологии обогрева процессов и системы использования возобновляемой энергии. Теплообменники. ORC-процессы и технологии Кабельная продукция Нефтехимическое оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380522?&stand=5B070";"ЭНТЕЛ ГК, ООО";"https://nader-rus.ru/";"+7 (499) 110-4458";"nader@entel.ru";"Прочее Электрическое оборудование. Промышленное освещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380179?&stand=5E035";"ЭРИДАН, АО";"http://eridan.ru/";"+7 3433510507";"market@eridan-zao.ru";"Противопожарное оборудование. Пожарная сигнализация и контроль загазованности Видеонаблюдение и системы безопасности Оборудование для нефтебаз, газовых терминалов"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380071?&stand=5E090";"ЭТИРЕКС, ООО";"http://www.etirex.ru/";"+7 (495) 689-8255";"etirex@co.ru";"Технологии обогрева процессов и системы использования возобновляемой энергии. Теплообменники. ORC-процессы и технологии Кабельная продукция"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380222?&stand=5C135";"ЭФФЕРТ, ООО";"http://www.effert.ru/";"+7 (342) 211-30-31";"info@effert.ru";"Электрическое оборудование. Промышленное освещение Видеонаблюдение и системы безопасности Импортозамещение"
