—Ò˚ÎÍ‡;Õ‡Á‚‡ÌËÂ;—‡ÈÚ;“ÂÎÂÙÓÌ;Email
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378253?stand=2B055";"CAMELOT CHEMIE";"http://www.camelot-chemie.ru/";"+7 (495) 749-0097";"info@camelot-chemie.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/380782?stand=2A095";"CCPIT SUB-COUNCIL ŒF CHEMICAL INDUSTRY";"https://www.interlak-expo.ru/";"";""
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378801?stand=2A010";"CELOTECH RUICO";"http://www.celotechruico.com/";"+86 572 2903236";"ce@celotech.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378293?stand=2C148";"CHANGSHA GUANGXIN NEW MATERIALS SCIENCE & TECHNOLOGY CO. LTD";"https://www.interlak-expo.ru/";"+86 15116499120";"1225404193@qq.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378795?stand=2A090";"CHANGXING HUARUI MECHANICAL EQUIPMENT CO. LTD";"http://www.cxhuarui.com/";"+86 15726814883";"hr003@cxhuarui.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/379212?stand=4F150";"CHEM WATERBORNE ADDITIVE CO. LTD";"http://www.additive-chem.com/";"+86 512 50176956";"k.kachuro@sint.moscow"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378555?stand=4F074";"CHEMIX SPECIALTY CHEMICAL CO. LTD";"http://www.chemixsc.com/";"+86 2157760209";"info@chemixsc.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378784?stand=2A025";"CHONGQING PAN-KEY FINE CHEMICAL CO. LTD";"http://www.pan-key.com/";"+86 2362777905";"foreign@pan-key.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378315?stand=4A090";"COWAY INTERNATIONAL TECHTRANS CO. LTD";"http://www.coway.com.cn/";"+86 10 62795180";"daria3588729@gmail.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378303?stand=4F100";"DEQING HELE NEW MATERIAL TECHNOLOGY CO. LTD";"http://www.demeipigment.com/about";"+86 13666526593";"info@helecolor.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378796?stand=2A065";"DIMACOLOR INDUSTRY GROUP";"http://www.dimacolor.com/";"+86 571 82825513";"sales@dimacolor.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378797?stand=4D145";"DONGGUAN INFOR MACHINERY TECHNOLOGY CO. LTD";"http://www.infor-mill.com/";"+86 15382808286";"yanshuyang@infor99.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378283?stand=2B150";"DONGYING KNT CHEMICAL CO. LIMITED";"http://www.telandchem.com/";"+86 532 55689671";"alina@telandchem.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378800?stand=2F080";"DURA CO. LTD";"http://www.durabeads.com/";"+86 762 8810227";"durabeads@aliyun.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378424?stand=2B120";"ELARS ELEKTRONIK MAKINA";"http://www.onurcolor.com/";"+90 2122704486";"info@elars.com.tr"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378296?stand=4F110";"FANGTA (SUZHOU) NEW MATERIALS TECHNOLOGY CO. LTD";"https://fangta.en.made-in-china.com/";"+86 13773092904";"info@ucoat-cn.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378815?stand=4B078";"FOSHAN ZONTAI TITANIUM DIOXIDE LIMITED";"http://www.hktio2.com/";"+86 13929154446";"vicki@zontaiky.xn--com-nga"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/379207?stand=4B058";"GOOTON GLOBAL LTD.";"http://www.gooyerint.com/";"+86 21 62219266";"sales@gooyerint.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378810?stand=2A041";"GUANGDONG HUAGUOSHAN ENVIRONMENTAL PROTECTION TECHNOLOGY CO. LTD";"https://www.gdhgs.com/en";"+86 075723660729";"gad002@gdhgs.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378803?stand=4B079";"GUANGDONG LENCOLO NEW MATERIAL CO. LTD";"http://www.lencolo37.com/";"+86 18027002837";"sales@lencolo37.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378288?stand=2A130";"GUANGDONG OCEAN NEW MATERIAL TECHNOLOGY CO. LTD";"http://www.dgoceanchem.com/";"+86 18002669519";"ella@dgoceanchem.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378783?stand=2B112";"GUANGDONG PCOTEC POWDER COATING CO. LTD";"http://www.pcotec-coating.com/";"+86 750-8308108";"cenzane0430@gmail.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378814?stand=2B001";"GUANGDONG TIANKE NOVEL MATERIALS CO. LTD";"http://www.tiankeuv.com/";"+86 0769 21669363";"info@tiankeuv.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378285?stand=4B022";"GUANGZHOU BAWO NEW MATERIAL SCIENCE CO. LTD";"https://www.bawo-chem.com/";"+86 13427533654";"cindytang@bawo-chem.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378794?stand=4B074";"GUANGZHOU LEADER CHEMICAL CO. LTD";"https://www.leader-chem.com.cn/";"+86 02082511829";"info@leader-chem.com.cn"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378411?stand=2D160";"GUANGZHOU TITANOS INDUSTRY CO. LTD";"http://www.gztitanos.com/";"+86 15999963672";"liumeiyou@titanos.com.cn"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378274?stand=2B035";"GUNKEM GUNDUZ KIMYEVI MADDELER";"https://www.gunkemchemicals.com/";"+90 5312773828";"export1@gunkem.com.tr"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378550?stand=2B110";"HAINING LEMEI CHEMICALS CO. LTD";"http://www.lemei.cn/";"+86 573 87967926";"office@lemeichem.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378323?stand=2B085";"HANDOW CHEMICAL (HENAN) CO. LTD";"http://www.handowchem.com/";"+86 17 839309199";"market@handowchem.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378553?stand=2F050";"HANGZHOU BRILLIANT CHEM TECHNOLOGY CO. LTD";"http://www.brilliantchem.com/";"+86 057122820003";"sales@chinapigments.cn"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378539?stand=4F050";"HANGZHOU SYNOX PIGMENTS CO. LTD";"http://www.synoxpigments.com/";"+86 571 86589517";"crissa@synox.com.cm"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/379990?stand=4B110";"HARBIN FREM CHEMICAL CO. LTD";"http://frem.by/";"+86 19904500031";"info@frem.by"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378804?stand=4B075";"HEBEI DOUBLE BULLS CELLULOSE CO. LTD";"http://www.double-bulls.com/";"+86 17 331177788";"export@double-bulls.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378884?stand=2E095";"HECCKEM CHEMICALS";"https://hecckem.com.tr/";"+90 216456500";"hecckem@hecckem.com.tr"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378292?stand=2C145";"HENAN HUAMEI CINDA INDUSTRIAL CO. LTD";"http://www.chinafumedsilica.com/";"+86 13569127520";"sale3@chinafumedsilica.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378808?stand=2F090";"HENAN JINSHUO TECHNOLOGY CO. LTD";"http://www.jinshuohec.com/";"+86 03926873161";"sp@hnjshec.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378316?stand=2C090";"HOOSUN TECHNOLOGY GROUP CO. LTD";"http://www.hoosuntec.com/";"+86 18655376049";"8729@hoosuntec.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378807?stand=4B057";"HUALUN ADVANCED MATERIALS (JIANGSU) CO. LTD";"http://www.hualunchem.com/";"+86 514 86507985";"yzhl@hualunchem.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378306?stand=2B140";"HUBEI CO-FORMULA MATERIAL TECH CO. LTD";"http://www.cfmats.com/";"+86 027 84459282";"teresa@cfmats.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378799?stand=4B059";"HUBEI GREENHOME MATERIALS TECHNOLOGY INC.";"http://www.greenhomechem.com/";"+86 027 81880518";"carrie@greenhomechem.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378785?stand=2F065";"HUBEI HUIFU NANOMATERIAL CO. LTD";"http://hifull.net/";"+86 4006071778";"hifull@hifull.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/379996?stand=2E080";"IBA KIMYA SAN. VE TIC. A.S.";"http://www.iba.com.tr/";"+90 3122670983";"export@iba.com.tr"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378787?stand=2E110";"INNER MONGOLIA SUNRISE NEW MATERIAL CO. LTD";"https://www.xuyangchem.com/";"+86 551 66399111";"export@ahxuyang.cn"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378793?stand=2A015";"INNER MONGOLIA SUPER NEW MATERIAL CO. LTD";"http://www.nmsuper.com/";"+86 471 3595663";"cplcb@superkaolin.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378792?stand=2A106";"JIANGSU GUANGCHENG CHEMICAL CO. LTD";"http://global.gaxsn.com/";"+86 513 81800955";"andrew.fan@gaxsn.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/379204?stand=2D105";"JIANGSU SANMU GROUP CO. LTD";"http://www.sammuchem.com/";"+86 510 87234002";"tracy@sanmuchem.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378790?stand=2E115";"JIANGSU SHENLONG ZINC INDUSTRY CO. LTD";"http://www.shenlongzinc.com/";"+86 052383998198";"jenny.dai@shenlongzinc.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378786?stand=4D001";"JIANGSU TIANYIN CHEMICAL INDUSTRY CO. LTD (DYNAMIC)";"http://www.dynai.com/";"+86 510 87551427";"amy@dynai.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378549?stand=2F095";"JIANGSU VERGINIA CONSTUCTION MATERIALS CO. LTD";"http://www.verginia.com.cn/";"+86 513 84319919";"Jimmy@verginia.com.cn"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/379641?stand=4A093";"JIANGXI KUN-LONG NEW MATERIALS CO. LTD";"http://www.jxkunlong.com/";"+86 15307951888";"janseliang@jxkunlong.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378412?stand=4D148";"JIANGXI VASHLITE NEW MATERIAL CO. LTD";"http://www.hsbentonite.com/";"+86 13616724422";"info@hsbentonite.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378885?stand=4F130";"KAIFENG QUARK NEW MATERIAL CO. LTD";"http://www.quarknano.com/";"+86 037128883116";"sarah@quarknano.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378311?stand=4E085";"KANGNAM JEVISCO CO. LTD";"https://www.interlak-expo.ru/";"";""
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378247?stand=4A085";"KRIALIT";"http://www.krialit.ru/";"+7 (383) 383-0354";"info@krialit.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378244?stand=4B100";"LONG PARTNERS";"http://www.longpartners.kz/";"+7 700 3470753";"privet@longpartners.kz"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378278?stand=2C158";"LONGLY GROUP CO. LTD";"http://www.longlymill.com/";"+86 13725725860";"ly01@longlymill.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378691?stand=2E125";"MATECH MAKINA SAN. TIC. LTD. ?TI.";"https://matechmak.com/";"+90 5468325768";"info@matechmak.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/379643?stand=4E150";"MINGGUANG KEYTEC NEW MATERIAL CO. LTD";"https://en.keyteccolors.com/";"+86 20 84587343";"victoria.lu@keyteccolors.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378811?stand=4E143";"MIRACLEARK (HEBEI) SCIENCE & TECHNOLOGY CO. LTD";"http://www.miracleark.com.cn/";"+86 173 5877 8181";"wanglijun@miracleark.com.cn"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/380737?stand=2F040";"MJA LLC";"https://www.interlak-expo.ru/";"";""
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378798?stand=2A040";"NANJING JINSHAN CHEMICAL TECHNOLOGY CO. LTD";"http://www.jinschem.com/";"+86 025 87180768";"vd@jinschem.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378806?stand=2A076";"NANJING LANYA CHEMICAL CO. LTD";"http://www.lanyachem.com/";"+86 25 83315620";"info@lanyachem.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378788?stand=2B113";"NINGBO XINFU TITANIUM DIOXIDE CO. LTD";"http://www.xinfu-tio2.com/";"+86 574 86669636";"sales@xinfu-tio2.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/380768?stand=2E020";"NMK BOYA KIMYA SANAYI VE TICARET A.?";"https://www.interlak-expo.ru/";"";""
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378327?stand=2E010";"PEKA CHEMIE INDUSTRIAL COMPANY";"https://pekachemie.com/";"+98 21 83824";"office@belpeka.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378604?stand=2A135";"POLYCHEM MANUFACTURING SDN BHD";"https://www.interlak-expo.ru/";"+60 125116772";"scm2@polychempolymer.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378398?stand=4C070";"POLYWILL (SHANGHAI) ADVANCED MATERIAL CO. LTD";"http://www.polywill.com/";"+86 21 2096-5181";"service@polywill.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378805?stand=2B115";"PUYANG ZHONGKE XINYUAN PETROLEUM CHEMICAL CO. LTD";"http://www.zkxychem.com/";"+86 393 8910876";"shirley.wang@zkxychem.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378547?stand=2C160";"QIANJIANG XINYIHONG ORGANIC CHEMICAL CO. LTD";"http://www.chinaorganic.com/";"+86 13 797601572";"ruanhuayi@chinaorganic.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378809?stand=2A080";"QINGYUAN YAKOO CHEMICAL CO. LTD";"http://www.yakoo.com.cn/";"+86 07633607328";"liushul@yakoo.com.cn"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378789?stand=2E113";"RUNTAI CHEMICAL (TAIXING) CO. LTD";"http://www.runtaichem.com/index_en.html";"+86 523 80575509";"Ada.ye@runtaichem.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/379210?stand=2A020";"SHALI CHEM. & ART.I/E CO. LIMITED";"http://www.slca.cn/";"+86 15395157177";"shali@shalichem.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378880?stand=2C155";"SHANDONG BISHAN SPECIAL COATING TECHNOLOGY CO. LTD";"http://www.b3kj.com/";"+86 537 7176778";"907262467@qq.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378305?stand=2F030";"SHANDONG CHANGSHENG NEW FLAME RETARDANT CO. LTD";"http://www.cs-app.cn/";"+86 15805449110";"mark.liu@cs-nm.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378317?stand=2C163";"SHANDONG ETON NEW MATERIAL CO. LTD";"https://www.sdeton.com/";"+86 053 83366213";"info@sdeton.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378304?stand=2D162";"SHANDONG GRAND SAILU NEW MATERIALS TECHNOLOGY CO. LTD";"http://www.gdkjchem.com/";"+86 538 6067777";"gdkjowen@126.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378546?stand=4D140";"SHANDONG KUNDU CHEMICAL CO. LTD";"http://www.kdochem.com/";"+86 531 82924317/ 18769778258";"info@kdchemicals.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378321?stand=2E090";"SHANDONG LANDU NEW MATERIAL CO. LTD";"http://www.landu-china.com/";"+86 18253977215";"lisa@landu-china.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378879?stand=2E111";"SHANDONG LIXING ADVANCED MATERIAL CO. LTD";"http://www.cnlxhg.com/";"+86 05396711666";"jessie@cnlxhg.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378282?stand=4F105";"SHANDONG YINGRUI NEW MATERIALS CO. LTD";"http://www.sdyingrui.ru/";"+86 13285355246";"rhea@sdyingrui.cn"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378540?stand=2A075";"SHANGHAI AORUN GROUP CO. LTD";"http://www.sh-aorun.com/";"+86 2132521757";""
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378875?stand=4E075";"SHANGHAI ELE MECHANICAL & ELECTRICAL EQUIPMENT CO. LTD";"http://www.ele-mix.com/";"+86 21 55387553";"Sandra@elemix.cn"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378557?stand=2B111";"SHANGHAI GOLDEN SUCCESS INTERNATIONAL TRADE CO. LTD";"http://www.gsdefoamer.com/";"+86 02169589590";"carreyyang@gsdefoamer.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378280?stand=4B077";"SHANGHAI HONEST CHEM. CO. LTD";"http://www.honestsh.com/";"+86 2154012006";"lannie@honestsh.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378290?stand=4E165";"SHANGHAI HUIGUANG FINE CHEMICAL INDUSTRY CO. LTD";"http://www.shhuiguang.com/";"+86 13818628215";"tony.shen@shhuiguang.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378600?stand=4E105";"SHANGHAI JIUTA CHEMICAL CO. LTD";"http://www.jt-titaniumdioxide.com/";"+86 2152042175";"daniel.wang@shjiuta.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378551?stand=2A045";"SHANGHAI LANG CHEMICAL COMPANY LIMITED";"http://langyuan.com.cn/en";"+86 215 1289991";"lyxsc2@langyuan.com.cn"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/379209?stand=2B145";"SHANGHAI MINGDEYANG INTERNATIONAL TRADE CO. LTD";"http://www.mdygj.com/";"+86 13915577834";"mingdy88@outlook.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378319?stand=4D150";"SHANGHAI TITANOS INDUSTRY CO. LTD";"https://www.titanos.com/";"+86 21 3987 6888";"ella@titanos.com.cn"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378554?stand=4F071";"SHANXI HENGYUAN KAOLIN CO. LTD";"http://www.hykaolin.com/";"+86 357 3676666";"sales@hykaolin.com"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab6-1050-11f0-80ce-a0d3c1fab97f/exhibitors/378331?stand=2C150";"SHENZHEN SMIDA INTELLIGENT EQUIPMENT CO. LTD";"http://www.smidacn.com/";"+86 755 27858540";"blue_liu@smida.com.cn"
