—Ò˚ÎÍ‡;Õ‡Á‚‡ÌËÂ;—‡ÈÚ;“ÂÎÂÙÓÌ;Email
"https://textile-salon.ru/katalog-uchastnikov/stockwool/";"STOCK WOOL";"";"+7 (906) 771-52-53";"gileva_ira@mail.ru"
"https://textile-salon.ru/katalog-uchastnikov/vulkana-texstyle/";"VULKANA TEXSTYLE";"";"+7 (495) 234-30-92";"sales@vulkana.ru"
"https://textile-salon.ru/katalog-uchastnikov/lal_tekstil/";"À¿À “≈ —“»À‹";"https://t.me/s/laltextile";"+7 (903) 440-33-33";""
"https://textile-salon.ru/katalog-uchastnikov/djonfabe_textile/";"DJONFABE TEXTILE";"djonfabe.textile, http://www.djonfabe-textile.ru, www.djonfabe-textile.ru";"";"djonfabe.textile@gmail.com"
"https://textile-salon.ru/katalog-uchastnikov/interkruzhevo/";"»Õ“≈– –”∆≈¬Œ";"http://www.kruzhevo-optom.ru, www.kruzhevo-optom.ru, http://www.lacestock.ru, www.lacestock.ru, https://t.me/interkruzevo, https://vk.com/inter_lace";"+7 (931) 222-59-22";"sergey@lacestock.ru"
"https://textile-salon.ru/katalog-uchastnikov/yash-fashions/";"YASH FASHIONS";"http://www.yashfashion.ru, www.yashfashion.ru, https://vk.com/yashfashion";"7 (915) 004-73-44, +7 (916) 347-08-73";"manager1@yashfashion.ru, yashfashion@gmail.com"
"https://textile-salon.ru/katalog-uchastnikov/fl_service/";"‘À —≈–¬»—";"http://www.fl-service.ru, www.fl-service.ru";"+7 (499) 474-46-54, +7 (916) 265-75-88";"info@fl-service.ru"
"https://textile-salon.ru/katalog-uchastnikov/a_plus_fabrics/";"A+FABRICS";"https://aplusfabrics.ru";"+7 (911) 495-94-75";"info@aplusfabrics.ru"
"https://textile-salon.ru/katalog-uchastnikov/stamperia/";"STAMPERIA TESSILE COMPASCA";"office.msk";"+7 (926)226-30-10";"office.msk@eurotexru.com"
"https://textile-salon.ru/katalog-uchastnikov/fabric_house/";"FABRIC HOUSE";"https://www.fabrichouse.com/ru";"7 (903) 176-68-17";"valeria.f@fabrichouse.com, olga.p@fabrichouse.com"
"https://textile-salon.ru/katalog-uchastnikov/thindown/";"THINDOWN";"www.thindown.it";"+7(958)824-78-47";"ninavel@yahoo.com"
"https://textile-salon.ru/katalog-uchastnikov/pari_moda/";"œ¿–» ÃŒƒ¿";"";"+7 (977) 333-56-11, +7 (903) 156-33-77, +7 (925) 233-22-68";"parimodamoscow@gmail.com"
"https://textile-salon.ru/katalog-uchastnikov/liya_tekstil/";"LIYA TEKSTIL";"http://www.liyatekstil.com, www.liyatekstil.com";"";"info@liyatekstil.com"
"https://textile-salon.ru/katalog-uchastnikov/global_textile/";"GLOBAL TEXTILE";"http://www.global-textile.com, www.global-textile.com";"8 (71) 231 86 01";"info@global-textile.com"
"https://textile-salon.ru/katalog-uchastnikov/true_line/";"TRUE LINE?";"http://www.jtt.uz, www.jtt.uz";"8 93 940 44 52, 7 905 779 50 10";"info@jtt.uz"
"https://textile-salon.ru/katalog-uchastnikov/yeda_orme_kumas/";"YEDA ORME KUMAS";"http://www.yedakumas.com, www.yedakumas.com";"+90 542 134 98 23, + 90 552 151 23 34";"info@yedakumas.com"
"https://textile-salon.ru/katalog-uchastnikov/ylc_fabric/";"YLC FABRIC";"";"+ 90 533 200 76 58";"ylcfabric@outlook.com"
"https://textile-salon.ru/katalog-uchastnikov/roder_tekstil/";"RODER TEKSTIL";"http://www.rodertekstil.com, www.rodertekstil.com";"+ 90 536 777 08 57";"info@rodertekstil.com"
"https://textile-salon.ru/katalog-uchastnikov/ra_advanced/";"RA ADVANCED HIGH TECHNOLOGY";"SOK.NO, https://www.ra-world.com";"+ 90 532 361 57 92";"info@ra-world.com"
"https://textile-salon.ru/katalog-uchastnikov/solstudio/";"—ŒÀ—“”ƒ»Œ »Õƒ¿—“–»";"https://solstudioindustry.com, solstudioindustry.com";"+7 (495) 730-40-10";"industry@solstudio.ru"
"https://textile-salon.ru/katalog-uchastnikov/juan-boluda/";"JUAN BOLUDA";"http://www.juanboluda.com, www.juanboluda.com";"";"josemaria@juanboluda.com"
"https://textile-salon.ru/katalog-uchastnikov/delta_moda/";"ƒ≈À‹“¿ ÃŒƒ¿";"";"";"indus65@inbox.ru"
"https://textile-salon.ru/katalog-uchastnikov/sah_tekstil/";"ÿ¿’ “≈ —“»À‹";"";"7 (969) 344-53-33, + 90 (539) 649 40-00, +7 (968) 804-80-88";"infosahtextile@mail.ru"
"https://textile-salon.ru/katalog-uchastnikov/sidogras/";"SIDOGRAS";"http://www.sidogras.com, www.sidogras.com";"";"manel@sidogras.com"
"https://textile-salon.ru/katalog-uchastnikov/neva_tkani/";"Õ≈¬¿“ ¿Õ»";"https://nevatkani.ru";"+7 (921) 953-32-88, +7 (921) 940-17-68";"9533288@mail.ru"
"https://textile-salon.ru/katalog-uchastnikov/chatelaine/";"CHATELAINE";"http://www.chatelaine.ru, www.chatelaine.ru";"7 (989) 842-30-42";"sales@chatelaine.ru"
"https://textile-salon.ru/katalog-uchastnikov/orientstar_textile/";"ORIENTSTAR TEXTILE";"";"";""
"https://textile-salon.ru/katalog-uchastnikov/karat_textile/";" ¿–¿“-“≈ —“»À‹";"";"+7 (909) 942-69-75";"Liza01@yandex.ru"
"https://textile-salon.ru/katalog-uchastnikov/profitek/";"œ–Œ‘»“≈ ";"http://www.podkladka-tkani.ru, www.podkladka-tkani.ru";"";""
"https://textile-salon.ru/katalog-uchastnikov/mechta_opt/";"Ã≈◊“¿ Œœ“";"mechtatkani.opt, https://t.me/mechta_optdv";"";"mechtatkani.opt@gmail.com"
"https://textile-salon.ru/katalog-uchastnikov/baihe_textile/";"FUJIAN BAIHE TEXTILE TECHNOLOGY";"";"";"Bruce@baihe-lace.com"
"https://textile-salon.ru/katalog-uchastnikov/felixtex_textile/";"FELIXTEX TEXTILE CO";"";"8268849689";"Info@felixtex.com"
"https://textile-salon.ru/katalog-uchastnikov/lingo_garments/";"DONGGUAN PHOENIX LINGO GARMENTS ACCESSORIES INDUSTRIAL";"http://www.abpf168.com, www.abpf168.com";"";"lingo@phoenixflame88.com"
"https://textile-salon.ru/katalog-uchastnikov/huaxia_synthetic_leather/";"FUJIAN HUAXIA SYNTHETIC LEATHER";"http://www.fujianhuaxialeather.com, www.fujianhuaxialeather.com";"";"sales2@fujianhuaxia.com"
"https://textile-salon.ru/katalog-uchastnikov/yimei_zipper/";"HUBEI YIMEI ZIPPER";"";"";"EMzipperwhd@163.com"
"https://textile-salon.ru/katalog-uchastnikov/knitted_textiles/";"SHAOXING CITY JIANAN KNITTED TEXTILES";"";"819501047";"15005856000@163.com"
"https://textile-salon.ru/katalog-uchastnikov/chemical_fiber/";"NINGBO DAFA CHEMICAL FIBER";"http://www.nbdafa.com, www.nbdafa.com";"";""
"https://textile-salon.ru/katalog-uchastnikov/huajingtong_textile/";"SUZHOU HUAJINGTONG TEXTILE";"";"7681848080";"amandaxu@jnstex.com"
"https://textile-salon.ru/katalog-uchastnikov/susan-textile/";"WUJIANG SUSAN TEXTILE";"chen.weifang, 163.com";"";"chen.weifang@hotmail.com, susan_040729@vip.163.com"
"https://textile-salon.ru/katalog-uchastnikov/orange_green_textile/";"SHAOXING ORANGE-GREEN TEXTILE TECHNOLOGY";"";"";"abbygrande168@gmail.com"
"https://textile-salon.ru/katalog-uchastnikov/rever_international/";"WUXI REVER INTERNATIONAL";"http://www.revercn.com, www.revercn.com";"";"Demi@revercn.com"
"https://textile-salon.ru/katalog-uchastnikov/button_technology/";"QUANZHOU YINGXIN HARDWARE BUTTON TECHNOLOGY";"http://www.yxbut.com, www.yxbut.com";"";"luca@yxbut.com"
"https://textile-salon.ru/katalog-uchastnikov/venus_textile/";"FUZHOU VENUS TEXTILE";"http://www.vslace.co, www.vslace.co";"";"amy@venuslace.com"
"https://textile-salon.ru/katalog-uchastnikov/qilong_zipper/";"FOSHAN QILONG ZIPPER";"http://www.kct.asia, www.kct.asia";"";"Hjxkct@outlook.com"
"https://textile-salon.ru/katalog-uchastnikov/yutai_textile/";"FOSHAN YUTAI TEXTILE";"yutaiknitting.sinanet";"";"ella@yutaiknitting.sinanet.com"
"https://textile-salon.ru/katalog-uchastnikov/tiandong_textile/";"SUZHOU TIANDONG TEXTILE TECHNOLOGY";"";"";"info@madontex.com"
"https://textile-salon.ru/katalog-uchastnikov/chengxiang_textile/";"SHAOXING CHENGXIANG TEXTILE";"http://www.chengxiangtx.com, www.chengxiangtx.com";"8-575-85119713";"aiwen_tao1129@163.com, tao1129@chengxiangsx.com"
"https://textile-salon.ru/katalog-uchastnikov/textile_finishin/";"WUJIANG JINCHENG TEXTILE FINISHING";"";"";"Easonfu@jctextile.cn"
"https://textile-salon.ru/katalog-uchastnikov/city_huayi_textile/";"ZHANGJIAGANG CITY HUAYI TEXTILE";"http://www.huayitex.com, www.huayitex.com";"";"hy229@huayitextile.com"
"https://textile-salon.ru/katalog-uchastnikov/diamond_textile/";"SHAOXING DIAMOND TEXTILE";"diamoundtex.com";"";"ahmed@diamoundtex.com.cn"
"https://textile-salon.ru/katalog-uchastnikov/lankor/";"?JIANGSU CMZ SCI & TECH";"johanna.rui, http://www.cmz.cn, www.cmz.cn";"";"johanna.rui@cmz.cn"
"https://textile-salon.ru/katalog-uchastnikov/jinse_textile/";"GUANGZHOU JINSE TEXTILE";"";"";"1394940753@qq.com"
"https://textile-salon.ru/katalog-uchastnikov/redian_textile/";"SHAOXING KEQIAO REDIAN TEXTILE";"louie.wang";"";"louie.wang@rediantex.com"
"https://textile-salon.ru/katalog-uchastnikov/moro_cashmere/";"M.ORO CASHMERE";"http://www.morocashmere.com, www.morocashmere.com";"";""
"https://textile-salon.ru/katalog-uchastnikov/tianye_textile/";"JIANGYIN TIANYE TEXTILE CO., LTD.";"http://www.tianye.com, www.tianye.com";"";"415728224@qq.com"
"https://textile-salon.ru/katalog-uchastnikov/pankoo_textile/";"WUJIANG PANKOO TEXTILE";"http://www.pankoo.com, www.pankoo.com";"";"bill@pankoo.com"
"https://textile-salon.ru/katalog-uchastnikov/ocean_textile/";"SUZHOU OCEAN TEXTILE";"";"";""
"https://textile-salon.ru/katalog-uchastnikov/fivethirty/";"SHISHI FIVETHIRTY IMP&EXP";"";"";"yangtianzeng@668fz.com"
"https://textile-salon.ru/katalog-uchastnikov/garment_accessories/";"JIASHAN XINHAI GARMENT ACCESSORIES FACTORY";"";"";""
"https://textile-salon.ru/katalog-uchastnikov/huhua_textile/";"WUJIANG HUHUA TEXTILE";"";"";"llzry@hotmail.com"
"https://textile-salon.ru/katalog-uchastnikov/liufu_textile/";"WUJIANG LIUFU TEXTILE";"http://www.texlf.com, www.texlf.com";"";"kerry@texlf.com"
"https://textile-salon.ru/katalog-uchastnikov/tov_textile/";"HANGZHOU TOV TEXTILE";"126.com";"";"billgreen@vip.126.com"
"https://textile-salon.ru/katalog-uchastnikov/antai-textile/";"JINJIANG ANTAI TEXTILE INDUSTRY";"";"";"565044045@qq.com"
"https://textile-salon.ru/katalog-uchastnikov/ailiqun_textile/";"FOSHAN AILIQUN TEXTILE";"http://www.alqtextile.com, www.alqtextile.com";"";"alqtextile@163.com"
"https://textile-salon.ru/katalog-uchastnikov/mostar_trading/";"XIAMEN MOSTAR TRADING";"http://www.nan-xing.net, www.nan-xing.net";"8150503389";"jackie@nan-xing.net"
"https://textile-salon.ru/katalog-uchastnikov/defenni/";"DEFENNI BY USK TEKSTIL";"usktekstil.com, http://www.defenni.com, www.defenni.com";"+ 90 224 261 21 00, +90 533 558 14 09, +90 516 165 38 16";"hk@usktextile.com, sabrina@usktekstil.com.tr"
"https://textile-salon.ru/katalog-uchastnikov/lia_fabric/";"LIA FABRIC";"http://www.liafabric.com, www.liafabric.com";"+ 90 505 634 16 44";"cihan@liafabric.com"
"https://textile-salon.ru/katalog-uchastnikov/beril_tekstil/";"BERIL TEKSTIL";"http://www.beriltekstil.net, www.beriltekstil.net";"+ 90 212 505 05 70, + 90 533 793 93 90";"beril@beriltekstil.net"
"https://textile-salon.ru/katalog-uchastnikov/messe_tekstil/";"MESSE TEKSTIL";"";"+ 90 212 233 24 55, + 90 543 603 97 08";"sametb@messetekstil.com"
"https://textile-salon.ru/katalog-uchastnikov/motif_fabric/";"MOTIF MENSUCAT";"cenk.aydemir, onat.kurtulus, kaan.kurtulus, http://www.motifmensucat.com, www.motifmensucat.com";"+ 90 224 261 61 08";"cenk.aydemir@motiffabricmaker.com, onat.kurtulus@motiffabricmaker.com, kaan.kurtulus@motiffabricmaker.com"
"https://textile-salon.ru/katalog-uchastnikov/celiktas_tekstil/";"CELIKTAS TEKSTIL";"http://www.celiktastekstil.com, www.celiktastekstil.com";"+90 532 0615661, +7 (905) 720-03-82";"zelihaaydin@celiktastekstil.com"
"https://textile-salon.ru/katalog-uchastnikov/nar_kumascilik/";"NAR KUMASCILIK";"http://www.narkumascilik.com, www.narkumascilik.com";"";"Babek@narkumascilik.com"
"https://textile-salon.ru/katalog-uchastnikov/adesse_fabric/";"ADESSE FABRIC & PRINT";"http://www.adessetekstil.com, www.adessetekstil.com";"+ 90 212 220 88 43, +90 543 203 51 32, + 90 553 9249049, +90 539 653 0449";"info@adessetekstil.com"
"https://textile-salon.ru/katalog-uchastnikov/sunteks/";"SUNTEKS INDUSTRIAL CO";"sunteks.com, http://www.sunteks.com, www.sunteks.com";"+ 90 224 261 02 31";"pelinyenal@sunteks.com.tr, ahadkargi@sunteks.com.tr"
"https://textile-salon.ru/katalog-uchastnikov/alderateks-tekstil/";"ALDERATEKS TEKSTIL";"http://www.alderateks.com, www.alderateks.com";"+ 90 224 372 00 60";"export@alderateks.com"
"https://textile-salon.ru/katalog-uchastnikov/aydemir_tekstil/";"IRFAN AYDEMIR TEKSTIL";"";"+ 90 224 216 06 67, +90 532 524 90 95";"erkan@aydemirteks.com"
"https://textile-salon.ru/katalog-uchastnikov/bomonti_dijital/";"BOMONTI DIJITAL";"http://www.bomontidijital.com, www.bomontidijital.com";"+ 90 212 210 00 56";"info@bomontidijital.com"
"https://textile-salon.ru/katalog-uchastnikov/mico_fabrics/";"MI & CO FABRICS";"https://micofabrics.com";"+ 90 212 813 23 09";"info@micofabrics.com"
"https://textile-salon.ru/katalog-uchastnikov/akrida/";"AKRIDA TEKSTIL";"http://www.akridatekstil.com, www.akridatekstil.com";"+ 90 533 157 85 69";"info@akridatekstil.com"
"https://textile-salon.ru/katalog-uchastnikov/ald_tekstil/";"ALD TEKSTIL";"aldtekstil.com, http://www.aldtekstil.com, www.aldtekstil.com, http://www.megreltekstil.com, www.megreltekstil.com";"+ 90 224 261 23 92";"murat@aldtekstil.com.tr"
"https://textile-salon.ru/katalog-uchastnikov/bz_jacquard/";"BZ JACQUARD";"bzjakar.com, http://www.bzjakar.com, www.bzjakar.com";"+ 90 224 243 33 06";"info@bzjakar.com.tr"
"https://textile-salon.ru/katalog-uchastnikov/mert_ipek/";"MERT IPEK";"http://www.mertipek.com, www.mertipek.com";"+ 90 232 531 50 80";"sales@mertipek.com"
"https://textile-salon.ru/katalog-uchastnikov/belenay_tekstil/";"BELENAY TEKSTIL";"belenay.com, https://www.belenay.com";"+ 90 (224) 351-10-02";"info@belenay.com.tr"
"https://textile-salon.ru/katalog-uchastnikov/umit_karakoc_tekstil/";"UMIT KARAKOC TEKSTIL";"https://www.umitkarakoc.com";"+ 90 (212) 665 26 28";"umitkarakoctekstil21@hotmail.com"
"https://textile-salon.ru/katalog-uchastnikov/kucukkalfa_kumas/";"KUCUKKALFA KUMAS";"http://www.kucukkalfakumas.com, www.kucukkalfakumas.com";"+ 90 (532) 426-25-98";"samikucukkalfa@gmail.com"
"https://textile-salon.ru/katalog-uchastnikov/aja_fabric/";"AJA FABRIC";"http://www.ajakumas.com, www.ajakumas.com";"+ 90 212 482 36 16";"info@ajakumas.com"
"https://textile-salon.ru/katalog-uchastnikov/nehir_tekstil/";"NEHIR TEKSTIL";"";"7 (926) 052-24-88";""
"https://textile-salon.ru/katalog-uchastnikov/marka_kumas/";"MARKA KUMASCILIK";"http://www.markakumascilik.com, www.markakumascilik.com";"+ 90 532 313 03 90";"info@markakumascilik.com"
"https://textile-salon.ru/katalog-uchastnikov/doruk_tekstil/";"DORUK TEKSTIL";"www.doruktekstil.org";"+ 90 212 219 20 24, +90 536 796 61 31, +90 539 411 24 44";"doruktekstil12@hotmail.com"
"https://textile-salon.ru/katalog-uchastnikov/saff-textile/";"SAFF TEXTILE";"";"+7 996 955-50-95, +7 968 742-24-47";"safftexru@yandex.ru"
"https://textile-salon.ru/katalog-uchastnikov/ayd-bursa-kumas/";"AYD BURSA KUMAS";"http://www.aydbursa.ru, www.aydbursa.ru";"+7 (495) 229-82-40, +7 (926) 592-44-22, +7 (926) 593-52-05";"bursateks@mail.ru"
"https://textile-salon.ru/katalog-uchastnikov/haj_tex/";"HAJTEX GROUP";"";"+7 (929) 527-10-80";"haj-textile@mail.ru"
"https://textile-salon.ru/katalog-uchastnikov/karkent-tekstil/";"KARKENT TEKSTIL?";"San.Turgut, Cad.No, www.karkent.com";"+ 90 541 484 78 58, + 90 554 770 28 86";"export@karkent.com, karkent@karkent.com"
"https://textile-salon.ru/katalog-uchastnikov/fazilet_tekstil/";"FAZILET TEKSTIL";"fazilettekstil.com, http://www.fazilettekstil.com, www.fazilettekstil.com";"+ 90 507 826 85 96";"halit@fazilettekstil.com.tr"
"https://textile-salon.ru/katalog-uchastnikov/lanificio_tline/";"LANIFICIO T.LINE";"www.lanificiotline.com";"";"tline@lanificiotline.com"
"https://textile-salon.ru/katalog-uchastnikov/kotonteks/";"KOTONTEKS TEXTILE INDUSTRY";"kotonteks.com, www.kotonteks.com";"+ 90 224 261 27 70";"info@kotonteks.com.tr"
"https://textile-salon.ru/katalog-uchastnikov/teksprint/";"TEKSPRINT & PERKYMOTH";"http://teksprint.com, www.teksprint.com";"+ 90 533 237 53 02";"info@teksprint.com"
"https://textile-salon.ru/katalog-uchastnikov/rebi_tekstil/";"REBI TEKSTIL";"www.rebiteks.com";"+ 90 224261 1254";"info@rebiteks.com"
"https://textile-salon.ru/katalog-uchastnikov/maeba-international-s-r-l/";"MAEBA INTERNATIONAL SRL";"maeba.moscow, http://www.maebamoscow.ru, www.maebamoscow.ru, http://vk.com/maebamoscow, vk.com/maebamoscow";"+7 985 129 54 41";""
"https://textile-salon.ru/katalog-uchastnikov/nuovo_rivera/";"LANIFICIO NUOVO RI-VERA";"www.nuovorivera.com";"8 05 74 54 54 46";"alexandra@nuovorivera.com"
"https://textile-salon.ru/katalog-uchastnikov/burkanlar_tekstil/";"BURKANLAR TEKSTIL";"M.Karaer, http://www.burkanlar.com, www.burkanlar.com";"+ 90 224 261 08 41";"bilgi@burkanlartekstil.com"
"https://textile-salon.ru/katalog-uchastnikov/unallar/";"UNALLAR TEKSTIL?";"www.unallar.com";"+ 90 224 243 0444, +90 530 764 00 57";"info@unallar.com, gafuralimov@unallar.com"
"https://textile-salon.ru/katalog-uchastnikov/lanificio_cipriani/";"LANIFICIO CIPRIANI";"http://www.lanificiocipriani.it, www.lanificiocipriani.it";"";"info@lanificiocipriani.it"
"https://textile-salon.ru/katalog-uchastnikov/texitalia/";"TEXITALIA";"http://WWW.TEXITALIA.COM, WWW.TEXITALIA.COM";"";""
"https://textile-salon.ru/katalog-uchastnikov/sardes_tekstil/";"SARDES TEKSTIL";"http://www.sardestextile.com, www.sardestextile.com";"+90 543 481 83 19";"sardes@sardestextile.com"
"https://textile-salon.ru/katalog-uchastnikov/brighttex/";"BRIGHT TEX";"";"";"bfabrics11@gmal.com, brighttex13@gmail.com"
"https://textile-salon.ru/katalog-uchastnikov/firateks_tekstil/";"FIRATEKS TEKSTIL";"10.Cad, firat.kilinc, http://www.firateks.com, www.firateks.com";"+90 212 875 74 66";"selcuk@novatekstil.com, firat.kilinc@novatekstil.com"
"https://textile-salon.ru/katalog-uchastnikov/elibuyukler_tekstil/";"ELIBUYUKLER TEKSTIL";"elibuyukler.com, muharrem.cakir, http://www.elibuyukler.com, www.elibuyukler.com";"+ 90 212 224 66 74, + 90 532 265 61 61, + 90 530 955 26 28";"esra@elibuyukler.com.tr, muharrem.cakir@elibuyukler.com.tr, info@elibuyukler.com.tr"
"https://textile-salon.ru/katalog-uchastnikov/viratex/";"VIRATEX?";"virakumas.com";"+90 538 433 34 35, +90 212 234 64 50";"sales@virakumas.com.tr"
"https://textile-salon.ru/katalog-uchastnikov/toniteks/";"“ŒÕ»“≈ —";"http://www.toniteks.ru, www.toniteks.ru";"7 (495) 626-45-69";"toniteks@gmail.com"
"https://textile-salon.ru/katalog-uchastnikov/sevimlisoy_tekstil/";"SEVIMLISOY TEKSTIL?";"http://www.sevimlisoytekstil.com, www.sevimlisoytekstil.com";"+ 90 212 553 34 54";"info@sevimlisoytekstil.com"
"https://textile-salon.ru/katalog-uchastnikov/lavista_tekstil/";"À¿¬»—“¿ “≈ —“»À‹";"www.lavistatextile.ru";"+7 (495) 640-15-91, +7 (495) 640-15-92";"info@lavistatextile.ru"
"https://textile-salon.ru/katalog-uchastnikov/bags_for_brands/";"BAGBRANZ";"https://bagbranz.ru";"7 (922)-292-82-68";"info@bagbranz.ru"
"https://textile-salon.ru/katalog-uchastnikov/teksmir/";"“≈ —Ã»–";"www.jinsheng-tex.com";"7 (916) 948-08-13";"19480127@mail.ru"
"https://textile-salon.ru/katalog-uchastnikov/ozsar_kumas/";"OZSAR ORME KUMAS";"www.ozsartekstil.com";"+90 212 546 07 07";"info@ozsartekstil.com"
"https://textile-salon.ru/katalog-uchastnikov/marfil_tekstil/";"MARFIL TEKSTIL";"S.Pehlivan, marfil.com, http://www.marfil.com, www.marfil.com";"+ 90 212 343 31 90";"marfil@marfil.com.tr"
"https://textile-salon.ru/katalog-uchastnikov/baysara/";"BAYSARA TEKSTIL";"2.zone, http://www.baysara.com, www.baysara.com";"+ 90 532 776 83 76";"gcolak@baysara.com"
"https://textile-salon.ru/katalog-uchastnikov/mss_dokuma/";"?MSS DOKUMA";"Mah.Mine, Sk.No, msstekstil.com, http://www.msstekstil.com, www.msstekstil.com";"+ 90 224 236 34 34, + 90 533 639 32 29, 7 (929) 501-14-21, +7 (929) 572-46-78, +90 536 779 62 09";"ahmet@msstekstil.com.tr, renat@msstekstil.com.tr"
"https://textile-salon.ru/katalog-uchastnikov/textil_lavka/";"“≈ —“»À‹Õ¿ﬂ À¿¬ ¿";"http://www.tkanilavka.ru, www.tkanilavka.ru, http://www.italtkani.ru, www.italtkani.ru, http://www.legatkani.ru, www.legatkani.ru";"+7 (495) 120 81 56, +7 (991) 686 63 32, +7 (962) 968 81 98, +7 (495) 660-78-78, +7 (495) 952-77-80, +7 (495) 514-09-61, +7 (967) 093-09-66";"info@tkanilavka.ru, info@italtkani.ru, info@legatkani.ru"
