Ссылка;Название;Сайт;Телефон;Email
"https://online.gefera.ru/info/TT25/catalog/1fb39dca-3288-3d43-e091-af4476d7bea1/";"DE MAR ( NINGDE ) NON - WOVEN TECHNOLOGY CO ., LTD";"http://www.san-mao.com";"+86(189)6072-3819";"sm@san-mao.com"
"https://online.gefera.ru/info/TT25/catalog/aa0ed588-482b-e473-9c0b-62ba8e075967/";"Dongying Gaolart I/E Co., Ltd";"http://www.gaolart.com";"+86(546)8812-409";"info@gaolart.com"
"https://online.gefera.ru/info/TT25/catalog/8de193e9-29fc-41f4-9843-a57b3a892609/";"FILMEDIA";"http://www.best-filter.com";"+86(021)5068-9266";"filmedia@best-filter.com"
"https://online.gefera.ru/info/TT25/catalog/0490a747-15ca-7f2a-7cae-9dff11545ff2/";"FUJIAN MINGHUI MACHINERY CO.,LTD";"https://www.mhmachinery.com";"+86(595)2245-5948";"Helen_0112@hotmail.com"
"https://online.gefera.ru/info/TT25/catalog/5ab29838-9b78-4822-c203-960bb861ed1e/";"Fujian Qifeng Technology Co., Ltd";"http://qzqftech.com";"+86(595)8787-7009";"admin@qzqftech.com"
"https://online.gefera.ru/info/TT25/catalog/c642bd3d-27a9-568e-7d85-35e14a285787/";"Fujian SIJIA Industrial Material Co., Ltd.";"http://www.sijiacn.com/Index.aspx";"+86(591)8795-6888";"sijia@sijiacn.com"
"https://online.gefera.ru/info/TT25/catalog/8dcbd0b7-d810-f99c-b6dc-a841db74e56a/";"Haining Hongliang New Materials Co.,Ltd";"http://www.hlcanvas.com";"+86(573)8709-9909";"tom@fxflex.cn"
"https://online.gefera.ru/info/TT25/catalog/921666d4-22fa-d56c-81bb-f65360c1e556/";"Haining Uni-tarp Coated Fabric & Products Co.,Ltd";"http://www.uni-tarp.com";"+86(573)8788-2630";"olga@uni-tarp.com"
"https://online.gefera.ru/info/TT25/catalog/beb2c663-256d-351f-5128-d0ba25947fc3/";"Hangzhou Wipex Nonwovens";"http://www.wipexchina.com";"+86(571)8624-1137";"info@wipexchina.com"
"https://online.gefera.ru/info/TT25/catalog/b538464d-887c-6060-973f-f65cca71eaac/";"HANGZHOU XIAOSHAN HANGMIN NONWOVENS CO.,LTD";"http://www.zj-hangmin.com";"+86(571)8255-7808";"cong1984zc@163.com"
"https://online.gefera.ru/info/TT25/catalog/825063b0-0ee7-30aa-110d-35cbfbe3289a/";"HANGZHOU XIAOSHAN PHOENIX TEXTILE CO.,LTD";"https://www.fhfz.com";"+86(571)8275-4718";"nicole@fhfz.com"
"https://online.gefera.ru/info/TT25/catalog/4129aef5-020d-7c47-81a2-efd93fd8cf61/";"Hebei Dipeng Industrial Co.,Ltd";"http://www.dpflex.com";"+86(371)5077-666";"leon@dpflex.com.cn"
"https://online.gefera.ru/info/TT25/catalog/8cf8f6a4-f4ca-5083-180b-48858387bb41/";"Hebei Swiit Metallic Fiber Co.,Ltd";"http://www.hbswiit.com";"+86(311)8517-4122";"yang@swiit-fiber.com"
"https://online.gefera.ru/info/TT25/catalog/e9e2ca2f-f83e-5fe2-dfef-fad8256afd16/";"Henan Yiheng Mesh Belt Industry Co.,Ltd";"https://www.yhfilterbelt.com";"+86(394)5227-261";"522717181@qq.com"
"https://online.gefera.ru/info/TT25/catalog/17022b33-532e-5cb5-e5ed-f284aeedd012/";"Hubei Tuoying New Material Co.,Ltd";"http://www.pe-film.cn";"+86(728)8108-988";"overseas02@pe-film.cn"
"https://online.gefera.ru/info/TT25/catalog/00e0500a-7675-c0af-9326-1f0931a92462/";"Jiangsu Hengli Chemical Fibre Co., Ltd.";"http://www.hengli.com";"+86(512)6383-7365";"michael.feng@hengli.com"
"https://online.gefera.ru/info/TT25/catalog/73213857-cd4c-000e-1d99-9af7f4e8254f/";"JIANGSU JWC MACHINERY CO., LTD";"http://www.sinojwc.com";"+86(517)8689-9999";"delia@sinojwc.com"
"https://online.gefera.ru/info/TT25/catalog/58294bf6-6620-6039-b451-af46e956cbec/";"Jiangsu Yingyang Nonwoven Machiner Co., ltd";"https://www.china-nonwovens.com";"+86(512)5258-7768";"yingyang@china-nonwovens.com"
"https://online.gefera.ru/info/TT25/catalog/e5c0b9fc-c1c7-ea5c-9ee0-275f4c8987b3/";"Jiangsu Zhengwan Machinery Technology Co.,LTD";"http://www.jszhengwan.com";"+86(515)8413-9188";"jszhengwankeji@126.com"
"https://online.gefera.ru/info/TT25/catalog/c6e48313-dc7e-75e4-9be1-e7dfae2d6fa2/";"Jiangxi Dele Intelligent Technology Co.,Ltd";"https://jxdele.en";"+86(793)7750-068";"deletechnology@foxmail.com"
"https://online.gefera.ru/info/TT25/catalog/cc0a8f9e-7ebc-5d6b-9111-63b2ae5e29b9/";"Jiangxi Jinkailai Technology Co., Ltd";"http://qq.com";"815333059";"815333059@qq.com"
"https://online.gefera.ru/info/TT25/catalog/2c566ab2-d744-381a-4785-d4dd40c6792d/";"JINJIANG HAINA MACHINERY CO., LTD.";"http://www.fjhaina.com";"+86(186)1635-6189";"alissa@fjhaina.com"
"https://online.gefera.ru/info/TT25/catalog/f1b03284-87fc-1d4f-4710-3cda88a7ae0f/";"JUNQI NONWOVENS ENTERPRISE CO.,LTD";"http://yygroup.cn";"+86(020)8798-1116";"junqi02@yygroup.cn"
"https://online.gefera.ru/info/TT25/catalog/9bf4cb89-031b-6801-d200-c8431f742e69/";"KHOSLA PROFIL PVT. LTD.";"http://www.puritytex.com";"";"info@puritytex.com"
"https://online.gefera.ru/info/TT25/catalog/ab49cff3-3273-69c1-eac5-636534b24f9c/";"Lianyungang Boulder Industrial Co.,Ltd";"http://www.kenpax.com";"+86(518)8716-2577";"jwxiang@lygboulder.com.cn"
"https://online.gefera.ru/info/TT25/catalog/82bffac6-23ab-9d78-9912-23b9de9d8511/";"Mos Delta Print";"http://www.mosdeltaprint.com";"+7(926)211-76-13";"info@mosgloballabel.com"
"https://online.gefera.ru/info/TT25/catalog/a6fa7e15-8f45-6e79-4044-e1117649c3e8/";"MURATEX TEXTILE MACHINERY LTD. CO.";"https://www.muratex.net";"";""
"https://online.gefera.ru/info/TT25/catalog/72ba6f36-9286-c52d-4433-de47987287dd/";"NANTONG GATHER EXCELLENCE-CLEANING MEDICAL MATERIALS CO.,LTD";"http://www.nthyj.cn";"+86(513)6887-9088";"gatherlucky-sales5@nt-huifu.com"
"https://online.gefera.ru/info/TT25/catalog/e10d91da-d43b-cce1-2d85-f070228edcce/";"Nirmal Fibers PVT LTD";"https://www.nirmalfibers.com";"";"info@nirmalfibers.com"
"https://online.gefera.ru/info/TT25/catalog/bff46b99-6a00-1925-843c-0fc9b6678fab/";"Nurteks Tekstil";"https://brochenonwovens.com";"";""
"https://online.gefera.ru/info/TT25/catalog/a7f137bc-8230-6ccc-e1d9-5bc7c6b132d4/";"ProMed Medical Material";"http://www.cnpromed.com";"+86(021)5013-2506";"info@cnpromed.com"
"https://online.gefera.ru/info/TT25/catalog/2c394dea-8b10-957b-d753-f508cbc98577/";"QuanZhou DaChang Paper Machinery Manufacturer Co.,LTD";"http://www.qzdachang.cn";"+86(595)2242-7665";"joanna@qzdachang.cn"
"https://online.gefera.ru/info/TT25/catalog/28ecf84a-a30c-fe28-fa60-256d391e7437/";"QUANZHOU GOOOING CORP";"http://www.goooing.com";"+86(595)8561-6566";"info@goooing.com"
"https://online.gefera.ru/info/TT25/catalog/7b9063f7-8b6b-0111-99ef-bbd7b25f7f24/";"QUANZHOU HANBANG AUTOMATION EQUIPMENT CO., LTD";"http://www.qzhanbang.com";"+86(595)8506-2418";"info@qzhanbang.com"
"https://online.gefera.ru/info/TT25/catalog/a9003d71-0673-851d-cd85-ef9e98ed3d2c/";"QUANZHOU WELLDONE IMP&EXP TRADE CO.,LTD";"http://www.cnwelldone.com";"+86(595)2808-2887";"welldone@cnwelldone.com"
"https://online.gefera.ru/info/TT25/catalog/2368d4c0-b654-a93f-d88b-b55e39c178c7/";"R&ZH Group";"https://randzhe.ru";"+7(495)797-72-00";"info@randzhe.ru"
"https://online.gefera.ru/info/TT25/catalog/e85fbc7e-2b30-b747-b5dc-37a55b8d3521/";"Robro Systems Private Limited";"https://www.robrosystems.com";"";"harshit@robrosystems.com"
"https://online.gefera.ru/info/TT25/catalog/ed5d6ad1-09f3-fd0c-e3ad-97fc56167ca9/";"Rokona Textilwerk GmbH & Co. KG";"https://www.roekona.de";"+7(985)924-69-83";"info@elpunto.ru"
"https://online.gefera.ru/info/TT25/catalog/ea9e902f-9f9b-632f-dc33-ee0f706177df/";"Ruian Jundingda Machinery Co., Ltd";"http://www.jddmachinery.com";"+86(577)6580-9762";"chancy@jddmachinery.com"
"https://online.gefera.ru/info/TT25/catalog/e60da5d0-2f4f-983a-0066-594f32d7f194/";"Shanghai DER New Material Co., Ltd";"http://www.der-factory.com";"+86(021)3424-3500";"steven@derflex.com"
"https://online.gefera.ru/info/TT25/catalog/7ef880ba-16b2-2db3-0d3f-9b812202c15d/";"Shanghai Maxnice Industries Group Co., Ltd";"http://www.maxnicegroup.com";"+86(136)2617-3338";"zw@xzguomao.com"
"https://online.gefera.ru/info/TT25/catalog/21dab409-0f08-be8a-258d-60a51ccea57c/";"Shanghai Shenda Kobond New Materials Co.,ltd";"http://www.sh-shenda.com";"+86(021)5858-2910";"info@kobond.net"
"https://online.gefera.ru/info/TT25/catalog/a5c05093-ea5e-08e2-0dd9-440daf98fda9/";"Suqian Xinbao Tarpaulin Co.,Ltd";"http://WWW.SQXINBAO.COM";"+86(527)8487-7289";"850936928@qq.com"
"https://online.gefera.ru/info/TT25/catalog/7bf116dc-30bc-be54-c25e-fbe0c65787ff/";"Suzhou Meson Nonwoven Technology Co., LTd";"http://www.mesoncn.com";"+86(512)5258-8862";"meson@mesoncn.com"
"https://online.gefera.ru/info/TT25/catalog/b41cbbf6-0c6c-e8be-7491-49a3de41fa9e/";"SUZHOU YUANSHENG ENVIRONMENTAL TECHNOLOGY CO., LTD";"http://www.filterbagfactory.com";"+86(189)1559-1560";"filterbag60@gmail.com"
"https://online.gefera.ru/info/TT25/catalog/7c059d25-a2f5-7520-5fb6-c9376c665b8b/";"Tianjin Dengfeng Health Supplies Material Co.Ltd";"https://tjdengfeng.en";"+86(022)5995-2855";"sales-03@tjdfj.com"
"https://online.gefera.ru/info/TT25/catalog/9ab2c399-2369-0d7c-e170-21b8f18e4bee/";"Tianjin Esilnor Machinery Co.,Ltd";"http://www.esilnor-wipes.com";"+86(022)8693-5956";"tjbld@bilangde.cn"
"https://online.gefera.ru/info/TT25/catalog/b87155d2-670b-3807-a360-61c153fb4a19/";"TIANJIN GLORY TANG HI-TECH FIBER CO., LTD";"https://www.glorytang.com";"+86(022)5878-5979";"info@glorytang.com"
"https://online.gefera.ru/info/TT25/catalog/9de9f3e4-171c-5577-0826-bb6dff2bbc20/";"WALLEAN INDUSTRIES COMPANY LIMITED";"http://www.wallean.com";"+86(021)6052-1870";"sales@wallean.com"
"https://online.gefera.ru/info/TT25/catalog/22844317-e835-9344-9669-f27cf54491c6/";"WEIFANG CENTURY NON-WOVEN CO.,LTD";"https://wfsjfzz.en";"+86(536)7572-799";"wfsjfzz002@163.com"
"https://online.gefera.ru/info/TT25/catalog/7464320f-c99f-ab2a-d899-0618a6db507d/";"Weifang Mimosa Personalcare Technology Co., Ltd";"http://en.mimosacn";"+86(132)8013-6666";"admin@mimosacn.com"
"https://online.gefera.ru/info/TT25/catalog/1ee9dc70-f627-30fe-7adb-ac31e3c62138/";"WENZHOU YONGHONG CHEMICAL FIBER CO.LTD";"http://www.wzyhhx.com";"+86(577)8676-3780";"robertzeng@kfnonwoven.com"
"https://online.gefera.ru/info/TT25/catalog/006ab6ad-58d3-fec1-9ba4-cb8a8723fa23/";"Wuhu Aris International Trade Co., Ltd.";"http://www.aris-textile.com";"+86(553)8812-798";"osben@aris-textile.com"
"https://online.gefera.ru/info/TT25/catalog/9dc4efb3-1422-8910-f010-a0d2daa9cc75/";"XINLE HUABAO MEDICAL PRODUCTS CO.,LTD";"https://www.xlhuabaomedical.com";"+86(311)8856-4512";"1612909204@qq.com"
"https://online.gefera.ru/info/TT25/catalog/087fb157-6421-2056-a316-9fdeeeef765d/";"YANPAI FILTRATION TECHNOLOGY CO.,LTD";"http://www.yanpai.com";"+86(021)6306-1376";"zola@yanpai.com"
"https://online.gefera.ru/info/TT25/catalog/df322b01-b5b0-6ed9-6ec9-c8c995adfc7b/";"ZHEJIANG ANSHUN PETTECHS FIBRE CO.,LTD.";"https://www.anshunfiber.com";"+86(571)6312-1166";"seven@anshunfiber.com"
"https://online.gefera.ru/info/TT25/catalog/d3f3509b-fda9-6768-b096-bcc821f98b36/";"Zhejiang DWD Enviromental Technology Co.,Ltd";"http://www.zjdwd.com";"+86(576)8367-9801";"zjdwd@zjdwd.com"
"https://online.gefera.ru/info/TT25/catalog/e563a0f6-8a6f-e2da-2ff9-3d70793b81dc/";"Zhejiang Falaifu Non-woven Fabrics Co.,Ltd";"https://www.falaifu.com";"+86(182)5709-3193";"Ethan@falaifu.com"
"https://online.gefera.ru/info/TT25/catalog/267f7e49-7360-460c-6ee0-ad5074be8093/";"ZHEJIANG FREE TRADE ZONE SOLEAD COMMERCE & TRADING CO., LTD";"http://www.solead.com";"+86(510)8516-5782";"debow.liu@solead.com"
"https://online.gefera.ru/info/TT25/catalog/a582ff84-06d7-ba0f-7267-98413d784291/";"ZHEJIANG GAIA TEXTILE CO., LTD";"http://www.gaiatarpaulin.com";"+86(573)8763-3879";"carrie@gaiatarpaulin.com"
"https://online.gefera.ru/info/TT25/catalog/7c449ce9-ca24-5eaa-8849-9fea087243d8/";"ZHEJIANG GAODA NEW MATERIAL CO., LTD";"http://gaodacn.com";"+86(573)8700-3889";"market@gaodacn.com"
"https://online.gefera.ru/info/TT25/catalog/87b84b8b-4f19-ae15-5cba-242cf3ce8c82/";"Zhejiang Guxiandao Polyester Dope Dyed Yarn Co.,Ltd";"http://www.guxiandao.com";"+86(575)8813-8085";"allanshen@guxiandao.com"
"https://online.gefera.ru/info/TT25/catalog/51dc4538-8c4e-8d32-d95f-de2962b1eda2/";"ZHEJIANG HONYE NEW MATERIALS CO.,LTD";"http://www.honyemb.com";"+86(578)7222-537";"marketingd@hongyepl.com"
"https://online.gefera.ru/info/TT25/catalog/88fd0344-86a4-b2f3-1c4b-fce30ca930fe/";"Zhejiang Mingyang New Materials Technology Co.Ltd";"http://www.hoyxcl.com";"+86(573)8700-1207";"norman@hoyxcl.com"
"https://online.gefera.ru/info/TT25/catalog/368bd92a-15b3-bf8f-0622-67fd5d756555/";"Zhejiang MSD Group Share Co., Ltd";"http://www.zjmsd.com";"+86(573)8923-7935";"msdsales49@zjmsd.com"
"https://online.gefera.ru/info/TT25/catalog/2911ba89-190f-65f7-40ce-041af6ca5958/";"ZHEJIANG RUNTAI AUTOMATION TECHNOLOGY CO., LTD";"https://www.rontech-machine.com";"+86(139)6773-0071";"sunny@yongtaijixie.cn"
"https://online.gefera.ru/info/TT25/catalog/2c7a5213-8f83-a211-e1aa-5416c12b0f61/";"ZHEJIANG SANWEI MATERIAL TECHNOLOGY CO.,LTD";"http://three-v.com";"+86(576)8931-9690";"sales8@three-v.com"
"https://online.gefera.ru/info/TT25/catalog/7ec92107-6ad5-a58f-1528-2943f00d13f5/";"Zhejiang Unifull Industrial Fibre Co., Ltd";"http://www.unifull.com";"+86(572)3666-369";"sophia.wang@unifull.com"
"https://online.gefera.ru/info/TT25/catalog/ac4e6906-0676-929d-71f7-dad939c91ad2/";"ZHEJIANG XINGTAI NEW MATERIAL CO., LTD";"http://www.startexpro.cn";"+86(573)8700-8086";"admin@startexpro.cn"
"https://online.gefera.ru/info/TT25/catalog/fd49b6e2-4173-62b3-d86b-797ab5e3e42c/";"Zhuhai Ming Tak New Materials Co.,Ltd";"http://www.ecologynonwoven.com";"+86(756)5581-782";"sara@ecologynonwoven.com"
"https://online.gefera.ru/info/TT25/catalog/7457a735-6e8e-ebd0-60cf-23d217a742c4/";"Zoom Texturisers Pvt Ltd";"http://www.zoomtexturisers.com";"";"paresh@zoomtexturisers.com"
"https://online.gefera.ru/info/TT25/catalog/4f080a64-f2d1-a851-fd75-b8a11e4b6e33/";"Акционерное общество "Полиматиз"";"http://www.polymatiz.ru";"";"info@polymatiz.ru"
"https://online.gefera.ru/info/TT25/catalog/223ffe31-db73-ae30-cdad-4c5a39cdc200/";"АМПЕРТЕКС";"http://amperetex.ru";"+7(4012)64-05-88";"info@amperetex.ru"
"https://online.gefera.ru/info/TT25/catalog/f06d0f0e-9274-1332-6966-cafee0e0704a/";"Атмосфера";"http://msk.tent";"+7(960)513-81-60";"irina@tent-tkani.ru"
"https://online.gefera.ru/info/TT25/catalog/55e163df-b331-134e-f3a5-9bca13f63bf4/";"Атрин Нах";"http://www.atrinnakh.com";"+90(537)789-5469";"commercialdirector@gttl.com.tr"
"https://online.gefera.ru/info/TT25/catalog/8d3cfce1-586e-6e1f-69cb-1be85f609a6a/";"ВОСТОКХИМВОЛОКНО, АО";"https://vostokhimvolokno.ru";"+7(495)967-69-29";"volokno1@interteks.ru"
"https://online.gefera.ru/info/TT25/catalog/8ae3efdd-fece-8ddb-5caa-5000c9630765/";"Гронитекс";"http://gronitex.by";"+80152430012";"info@gronitex.by"
"https://online.gefera.ru/info/TT25/catalog/e5a05d4b-e562-41ad-cc1c-114319443935/";"Зарлиф Ария";"http://www.zarlifaria.com";"8(913)119-8025";"zarlifaria@gmail.com"
"https://online.gefera.ru/info/TT25/catalog/599c23f9-1bf4-3314-4fc0-56b1ed823567/";"Инвест текстиль, ООО";"http://www.investtekstil.ru";"+7(925)741-86-91";"investtekstil@mail.ru"
"https://online.gefera.ru/info/TT25/catalog/4d23cb5b-6767-fe5b-8032-d3896fced6bc/";"Кимия Полиэстер";"http://www.kimiapolyester.com";"8(910)229-1349";"ceo@kimiapolyester.com"
"https://online.gefera.ru/info/TT25/catalog/449e7e64-fd02-10dd-863d-28a578d89b16/";"КОЛОРИ, ООО";"https://colorirus.ru";"+7(499)257-12-60";"ba-colori@mail.ru"
"https://online.gefera.ru/info/TT25/catalog/4c794f53-391e-8cb7-1da1-ae4460737ef4/";"Миаком СПб, ООО";"https://miakom.ru";"+7(800)555-04-05";"office@miakom.com"
"https://online.gefera.ru/info/TT25/catalog/6f61afa6-5499-ff05-5a8c-515853973fd4/";"Нортекс";"http://nortex.ru";"+7(495)225-44-40";"info@nortex.ru"
"https://online.gefera.ru/info/TT25/catalog/7b0fd7cf-26e9-5ac5-b060-7072185c694c/";"НПФ ТРАВЕРС";"https://www.travers.su";"+7 (495) 964-98-68";"tvv@travers.su"
"https://online.gefera.ru/info/TT25/catalog/51162456-f206-e92d-ffeb-c4185db27082/";"ООО "Аметист"";"https://www.ametist-vlad.ru";"+7(918)834-06-06";"ametist-vlad@mail.ru"
"https://online.gefera.ru/info/TT25/catalog/d8e53978-b5af-7e23-9751-cf9627d08847/";"ООО "СинаЛекс"";"https://chinalawyers.ru";"+7(495)662-97-99";"info@china-lawyer.ru"
"https://online.gefera.ru/info/TT25/catalog/e76ca82d-6920-f51e-35f8-12b56c4ac281/";"ООО "Текстильная фирма "Арженское сукно"";"http://sukno68.ru";"+7(920)474-88-88";"pryazha68@bk.ru"
"https://online.gefera.ru/info/TT25/catalog/b57bfc68-2df1-6550-4cc8-c4029192f3f8/";"ООО Арамид";"http://www.termopro.com";"+79034337016";""
"https://online.gefera.ru/info/TT25/catalog/2c59959c-b6c1-56cd-cbc3-473b45c95d18/";"ООО СОЮЗТЕКСТИЛЬ-СТ";"https://ultrafilament.ru";"+7(915)082-04-41";""
"https://online.gefera.ru/info/TT25/catalog/62f3bed0-85af-6199-5ea3-70b75943e875/";"ПК Олма";"http://www.olma.su";"+7(495)730-11-12";"inf0@olma.su"
"https://online.gefera.ru/info/TT25/catalog/21ede225-3834-581c-58dd-f73f21278a0b/";"Промышленная группа «Шива Делиджан»";"";"";"Shivafibersales@gmail.com"
"https://online.gefera.ru/info/TT25/catalog/d08f0b35-c63d-6120-7944-803bc9ff05be/";"Ручайка, ОАО";"http://www.ruchaika.by";"+375(16)423-44-06";"market@ruchaika.by"
"https://online.gefera.ru/info/TT25/catalog/25aa76d9-8fc6-d45f-7abc-294cd2a0ccad/";"Стройрезерв";"http://www.stroy-reserv.ru";"+7(499)390-45-72";"stroy-reserv@mail.ru"
"https://online.gefera.ru/info/TT25/catalog/5275a3de-2023-9f57-7e3f-be8aebcd921f/";"СУРСКИЙ КОМБИНАТ ТЕХНИЧЕСКИХ СУКОН";"https://sktsworld.ru";"+7(8412)29-72-72";"info@tdskts.ru"
"https://online.gefera.ru/info/TT25/catalog/01e49315-c6cc-ca81-3eeb-b51ec964a601/";"ТарпСтандарт";"http://www.tarpstandart.ru";"+7(812)305-25-16";"sale@tarpstandart.ru"
"https://online.gefera.ru/info/TT25/catalog/659e9ef8-4ab5-f99a-6204-0c6f3dbbf660/";"ТД "РУСХИМВОЛОКНО", ООО";"https://www.roshimvolokno.ru";"+7(902)243-07-43";"ivanov@raposa-home.ru"
"https://online.gefera.ru/info/TT25/catalog/d92382e8-3fc5-23b9-7824-bf393c5d601a/";"Текс-Пром-Бизнес, ООО";"http://www.texprombiznes.ru";"+7(4932)37-25-60";"iv.tpb@mail.ru"
"https://online.gefera.ru/info/TT25/catalog/e7d12c8a-8b07-c802-8108-6d2f26e48c57/";"ТКАНИ РТИ, ООО";"http://www.tkach.ws";"+7(911)825-19-87";"k.shustova@bk.ru"
"https://online.gefera.ru/info/TT25/catalog/373bf44d-afdd-64c3-2a7d-cc5045eff232/";"УМИНЕКС, ООО";"http://uminex.by";"+375(29)140-00-35";"uminex2004@mail.ru"
"https://online.gefera.ru/info/TT25/catalog/7d2f101b-fecb-e991-f1c6-e57c772b497f/";"ФОРАФЛЕКС, ООО";"http://foratent.ru";"+7(977)410-34-54";"foratent@yandex.ru"
"https://online.gefera.ru/info/TT25/catalog/a03b885e-fb40-d6b3-d859-b495062931a9/";"Химволокно ОАО";"http://ximvolokno.ru";"+7(496)776-40-01";"sb@ximvolokno.ru"
"https://online.gefera.ru/info/TT25/catalog/0349995d-ddba-05e9-b5bd-9ac4a62ffaaf/";"ХимПартнеры, ООО";"https://chempartners.ru";"+7(495)710-86-42";"ask@propartners.ru"
"https://online.gefera.ru/info/TT25/catalog/c177e5a4-8f3d-ea50-2b61-42b9081e5903/";"ХО "Аджаип Бина" (Туркменистан)";"";"";"ajayypbina@mail.ru"
"https://online.gefera.ru/info/TT25/catalog/650aadb5-48f1-62de-5f68-c5af6754cb03/";"Чжэцзян Кингсвэй Хай-Тек Файбер Ко., Лтд.";"https://kingswayfiber.com";"";""
