яЯШКЙЮ;мЮГБЮМХЕ;яЮИР;рЕКЕТНМ;Email
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113303";"няяаепцеп, ннн";"www.ossberger.ru";"";"office@ossberger.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113304";"ало реумнкндфх, ннн";"www.bmptech.ru";"";"silrub@bmptech.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113322";"DELEND TAPES";"www.delend-tapes.com";"";"felix@delend-tapes.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113324";"BEIJING HERTEN SCIENCE & TECHNOLOGY CO., LTD.";"www.hertenlaser.com";"";"laser.marker@hertenlaser.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113333";"CHANGSHU DERWIN IMP&EXP CO., LTD.";"";"";"jsderwin@163.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113344";"YANGZHOU TENGFEI ELECTRIC CABLE AND APPLIANCE MATERIALS CO., LTD.";"www.tengfeicable.com";"";"myz@tengfeicable.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113345";"XINGTAI LONGJIA ELECTRONIC EQUIPMENT TECHNOLOGY CO., LTD";"www.longjiakeji.cn";"";"long_jiadg@163.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113346";"LIAONING SHENPENG ELECTRIC POWER TECHNOLOGY CO., LTD";"www.ruiyangcable.com";"";"rygroupzm@rygroupdb.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113347";"BEYDE TRADING CO., LTD";"www.beyde.cn";"";"max@beyde.cn"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113348";"JIANGSU GREENSHINE SUPCON TECH CO., LTD.";"www.cca-wire.com";"";"amylee@jscca.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113349";"SUZHOU LISTRONG IMP & EXP CO., LTD.";"www.listrong-wiremachinery.com";"";"erica@listrong.cn"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113350";"G.Y.M.CO.,.LTD.";"www.yongxiong.com";"";"market@yongxiong.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113351";"SUZHOU STRD LASER TECH. CO., LTD.";"www.strdlaser.com.cn";"";"sales@strdlaser.com.cn; 12501054@qq.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113352";"SUZHOU YUANYUNUO ELECTROMECHANICAL TECHNOLOGY CO., LTD";"www.yuanyunuo.com";"";"dailinlinnefu@163.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113355";"XINJIANG LEAP INTERNATIONAL TRADE CO., LTD";"www.leapcn.ru";"";"lp@leap.china.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113356";"аекюпсяйюаекэ, нюн";"www.belaruskabel.by";"";"zavod@bekaruskabel.by; marketing@belaruskabel.by"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113358";"JINCHANGCHENG WIRE&CABLE CO.,LTD";"www.en.jcccable.com";"";"goldgreatwall2025@gmail.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113360";"SHANGHAI YUPIN COMMUNICATION TECHNOLOGY CO., LTD.";"www.shyptec.com";"";"ypoinfo002@shyptec.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113361";"DONGYING XINBANG ELECTRONIC TECHNOLOGY CO., LTD.";"www.dyxbdz.com";"";"18954667979@163.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113362";"ябю-яхахпэ, ннн";"www.sva-sibir.ru";"";"info@sva-sibir.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113363";"CHANGZHOU PUDONG AUTOMATION EQUIPMENT CO., LTD.";"www.wireeqp.com";"";"grace@czpudong.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113364";"TIANJIN TIANLAN ELECTRO-TECHNICAL MACHINERY CO.,LTD";"www.tj-tldg.com";"";"tjtldg@vip.163.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113365";"онхяй-1, всоо йюаекэмши гюбнд";"www.poisk-1.by";"";"sales@kzvaer.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113368";"SHANGHAI MYM MATERIALS CO., LTD.";"www.mymmaterial.com";"";"zqs@mymmaterial.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113372";"нйа йо, юн";"www.okbkp.ru";"";"okbkp@okbkp.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113376";"лхмяййюаекэ, лхмяйхи йюаекэмши  гюбнд, яннн";"www.minskkabel.by";"";"mail@minskkabel.by"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113377";"йюбйюгйюаекэ рл, йюаекэмши гюбнд, юн";"www.kzktm.ru";"";"market1@kzktm.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113378";"цюкэбюмхр ебпн";"www.galvanit.ru";"";"zakaz@galvanik.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113380";"сяхяйюъ йнлоюмхъ чтюм щкейрпхй, ннн";"www.youfaun.com";"";"liyiran@youfaun.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113381";"CHUANGZHAN INTELLIGENT TECHNOLOGY(GUANGDONG)CO., LTD";"www.czzn.ru";"";"renat@chuangzhanjixie.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113383";"SOTU(SHANGHAI) MACHINERY CO.,LTD.";"www.sotu.ru";"";"cnholdglobe@vip.126.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113384";"CHANGZHOU CATHAY MACHINERY@TRUBACH";"www.czcathay.ru";"";"info@czcathay.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113387";"вфщжгъм бюмлю люйпнлнкейскъпмше люрепхюкш, ннн";"www.wanma-mm.cn";"";"hukejian@wanmaco.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113388";"цюбюпх йнлоюсмдя, ннн";"www.compoly.com";"";"info@compoly.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113389";"ZHEJIANG MEITONG CONDUCTOR TECHNOLOGY CO.,LTD";"www.meitongtech.com";"";"info@meitongtech.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113390";"WUXI KRENO INDUSTRY CO. , LTD";"www.krenowuxi.com";"";"sales@krenowuxi.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113391";"лйг, опнлшькеммюъ цпсоою";"www.mkz-ltd.com";"";"office@mkz-ltd.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113392";"аекрекейюаекэ, ягюн";"www.beltelecabel.by";"";"et@beltelecabel.by"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113399";"XINDA RUS";"";"";"info@xindacorp.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113400";"бкж хмярпслемр";"www.volochenie.ru";"";"welcome@volochenie.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113406";"SHANDONG MINGLIAN NEW MATERIAL CO., LTD";"www.minglian-cpe.com";"";"780730818@qq.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113408";"пшахмяййюаекэ, ннн";"www.rkz.ru";"";"rkz@rkz.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113410";"оемрю-91";"www.itwpenta.ru";"";"penta@penta-91.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113411";"йюаекх х  опнбндю, фспмюк, ннн";"www.KP-info.ru";"";"kp@vniikp.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113414";"онкхцпюм, ой, ннн";"www.pkpoligran.ru";"";"pk.poligran@mail.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113415";"тнп пся, OOO";"";"";"forrus.commercial01@forigroup.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113416";"ункдхмц йюаекэмши юкэъмя, ннн";"www.holdcable.com";"";"hka@holdcable.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113419";"яоежйюаекэ, йюаекэмши гюбнд";"www.spetskabel.ru";"";"info@spetskabel.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113421";"пюирей";"www.raytech.ru";"";"i.markelov@raytech.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113423";"HEFEI SMARTER TECHNOLOGY GROUP CORP.";"";"";"15805518970@hfsmt.net"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113424";"JIANGSU CHANGFENG CABLE CO.,LTD.";"www.chfcable.com";"";""
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113425";"SHANGHAI RONA CABLE CO., LTD";"www.ronacable.com";"";"info@ronacable.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113428";"бшянйнрелоепюрспмше йюаекэмше яхярелш";"www.vkstm.ru";"";"vkstm@mail.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113432";"юйпнм ункдхмц";"www.akron-holding.ru";"";"info@akron-holding.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113434";"рнпцнбши днл бмххйо, гюн";"www.tdvniikp.ru";"";"info@tdvniikp.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113442";"йюлйюр, ннн";"www.kamkat.ru";"";"info@kamkat.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113445";"окюглю й";"www.plazmak.com";"";"plazmak@mail.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113450";"яла, цпсоою йнлоюмхи";"www.smb-group.ru";"";"smb-co@mail.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113451";"онкчя опн хмфхмхпхмц";"www.polusproeng.ru";"";"info@polusproeng.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113454";"ахщмфх йнлоюсмдя, ннн";"www.bng.expert";"";"info@bng.expert"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113470";"WELLWIN PRECISION MOULD CO. LTD.";"";"";"engineer@wellwinmould.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113471";"юкчп йюаекэмши гюбнд, ннн";"www.alur.ru";"";"info@alur.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113477";"онкхреумнбщд, ннн";"www.ptved.ru";"";"info@ptved.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113479";"лжемяйхи гюбнд ледмни йюрюмйх";"www.mzmk-57.ru";"";"info@mczmk.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113486";"щкейрпнаернмярпни";"www.ebs-opt.ru";"";"info@ebs-opt.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113488";"спюкщкейрпнледэ, юн";"www.uralelektromed.ru";"";"zakaz@uralcopper.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113489";"WUXI ZHONG DING ELECTRICAL MACHINERY CO., LTD";"";"";"jjliao@163.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113494";"леррюрпнм цпсоою, ннн";"www.mettatron.ru";"";"mttn@mettatron.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113504";"йюксфяйхи йюаекэмши гюбнд";"www.kcab.ru";"";" kkz93@mail.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113509";"щмепцнйюаекэ гюбнд, юн";"www.energokab.ru";"";"client@energokab.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113520";"щкейрпнлюь моо, ннн";"www.electromash.com";"";"sales@electromash.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113522";"щкейрпнйхмерхй, ннн";"www.ekinetik.ru";"";"ozerovrv1@mail.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113525";"WUXI JUYI TONGCHUANG TECHNOLOGY CO.,LTD";"www.wxjuyitc.com";"";"juyitc@163.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113526";"HONG KONG TECH SUN INDUSTRY LIMITED";"";"";"techsun_office@163.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113528";"ANHUI JUXIN INTELLIGENT MANUFACTURING TECHNOLOGY CO., LTD.";"www.ahjuxin.net";"";"qianliping@ahjuxin.net"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113530";"U-TECHNOLOGY GROUP";"www.u-techgroup.ru";"";"info@u-techgroup.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113531";"QINGDAO U-TECHNOLOGY INTERNATIONAL TRADE CO., LTD";"www.u-techgroup.ru";"";"info@u-techgroup.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113533";"JIANGSU KEJUCHENG SMART EQUIPMENT CO., LTD";"www.kjcmach.com";"";"kjcmach@163.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113535";"щл-йюаекэ, ннн";"www.emcable.ru";"";"zakaz@emcable.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113537";"юбрнопнбнд, ысвхмяйхи гюбнд, нюн";"www.avtoprovod.com";"";"info@avtoprovod.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113541";"мнбше опнлшькеммше реумнкнцхх, ннн (ннн ╚мор╩)";"www.zavod-npt.ru";"";"zakaz@npt.group"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113542";"KIT-TRADE, LTD";"www.kit-trade.net";"";"sales@kit-trade.net"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113543";"лецюпейя";"www.megarex.ru";"";"info@megarex.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113546";"WUXI MUXU ELECTROMECHANICAL TECHNOLOGY CO. LTD";"www.wxmx.ru";"";"mx@mxjdkj.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113550";"QINGDAO EDS INTERNATIONAL TRADE CO.,LTD";"www.xjeds.ru";"";"bai@xjeds.cn"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113551";"SHANGHAI SHINEWORLD ENGINEERING CO., LTD.";"www.shineworldgroup.com";"";"18317122990@shineworldgroup.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113552";"JIANGSU JIACHENG TECHNOLOGY CO., LTD";"www.jiachengmachinery.com";"";"jc@jsjcjx.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113555";"рпюмяйск, ннн";"www.transcoolpolymers.ru";"";"info@transcoolpolymers.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113560";"GOLDEN TECHNOLOGIES WIRE & CABLE EQUIPMENT CO., LTD";"www.gtcablemachinery.ru";"";"office@gtcablemachine.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113562";"янедхмхрекэ, юн";"www.soedinitel.ru";"";"info@soedinitel.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113563";"SHIJIAZHUANG PATH CHEMISTRY CO., LTD";"www.patheng.com";"";"fanmb@patheng.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113570";"яюпюмяййюаекэ-норхйю, ннн";"www.sarko.ru";"";"optic@sarko.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113571";"йнмокюяр";"www.conplast.ru";"";"mail@conplast.ru"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113573";"ODYSSEY CONSULTING GROUP";"www.odysseyconsgroup.com";"";"sales@odysseyconsgroup.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113574";"йнлоюмхъ он опнхгбндярбс йюаекеи усюъ ъмяс";"Yixing City, Jiangsu Province";"";"xsb@huayacable.com"
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113575";"онкхокюярхй моо";"www.polyplastic-compounds.ru";"";"info@polyplastic-compounds.ru "
"https://www.cabex.ru/ru-RU/about/exhibitor-list/exhibitorpopup.aspx?id=113591";"йюаекэмши гюбнд йеб-пся";"www.kr-drive.ru";"";"a.morozov@keb.ru"
