Ссылка;Название;Сайт;Телефон;Email;Страна
"https://online.gefera.ru/info/MB26/catalog/b721f124-d4ef-1397-41de-f83e6e24e575/";"Аксоид";"http://www.aksoid.ru";"+7(983)175-24-41";"setka.aksoid@mail.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/e6340ce8-f666-5b7c-bd59-64848e682149/";"Амадей";"https://amadey-sirop.ru";"+7(473)277-00-02";"info@amadey-sirop.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/9d74f98b-ac17-37fb-be64-2bb2c51e289d/";"Амитехмаш";"https://www.amitechmash.ru";"+7(951)908-37-07";"shishkinav86@mail.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/b9143c52-ee08-00d0-edec-40d18e1a7f80/";"Ангел Ист Рус";"http://www.angelyeast.ru";"+7(495)357-30-06";"";"Россия"
"https://online.gefera.ru/info/MB26/catalog/4774c100-dec2-7f0b-1f84-4d482d5689b7/";"Арксо Груп";"http://www.arcxo.ru";"+7(812)905-76-47";"office@arcxo.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/d3bad41e-69b0-333d-be4a-346b1d0d01ca/";"Арт Бейкери";"http://www.artbake.ru";"+7(812)985-00-87";"spb@artbake.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/232a6638-df17-e033-2950-03d6aa2dd5af/";"Арта-Консалт";"http://www.arta-consult.ru";"+7(903)624-89-48";"info@arta-consult.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/54b65de9-3a9b-ffc2-7a4d-a25fd8ed0a89/";"Асторра";"http://astorra.ru";"+7(928)270-37-56";"zakaz@astorra.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/63c6908e-6cea-6af5-7da5-2647d9f36661/";"БелЛиЗ";"http://ooo-spika.ru";"+7(4722)25-70-25";"ooo_spika@bk.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/506c405e-6728-6a55-1686-309e959990fc/";"БЕРТА НПП";"http://www.berta.com";"+7(865)295-01-20";"kuh@berta.com.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/d929187f-5942-977d-5f86-6cb805585d42/";"Бизнес пищевых ингредиентов, журнал";"http://bfi-online.ru";"+7(496)522-40-45";"sales@bfi-online.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/7dd7b503-8883-682a-dd62-d8d50329a351/";"Богородское молоко";"";"";"";"Россия"
"https://online.gefera.ru/info/MB26/catalog/a1142454-1044-3f94-473e-aac62b4d0614/";"Болло";"http://www.bollo.ru";"+7(812)407-24-24";"sales@bollo.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/2b80fb7b-09b0-e4a9-b3c5-2e8bcff09835/";"ВАХТЕЛЬ-СЕРВИС";"http://www.wachtel.su";"+7(495)280-36-01";"office-rus@wachtel.de";"Россия"
"https://online.gefera.ru/info/MB26/catalog/8bb6ab20-fe84-5ccb-0390-07e44e88d3df/";"ВЕЗАР Технолоджи";"http://vezarteh.ru";"+7(929)923-10-34";"info@vezarteh.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/fef35c37-4650-793d-478d-f68b75f59f7c/";"Верес";"https://veresbox.ru";"+7(918)994-30-16";"head@veresbox.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/836da7f6-69eb-ce31-245e-0d00dcb207c1/";"Вернер&Пфляйдерер";"http://www.wp-bakery.ru";"+7(495)762-73-14";"contact@wp-bakery.ru";"Германия"
"https://online.gefera.ru/info/MB26/catalog/67504137-e18e-432d-b3de-a4e4f1198e0e/";"Висхой ГмбХ";"http://www.wiesheu.de";"";"info@wiesheu.de";"Германия"
"https://online.gefera.ru/info/MB26/catalog/de7c6261-f202-e12b-cb39-11788703eb0a/";"ВолгоградПищеПромОборудование";"https://venchikvolgograd.ru";"";"venchikvolgograd@mail.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/1d86ceb7-e181-1165-9e98-fcdd71609c7c/";"Вольгинский завод литьевых пластмасс";"https://vzlp.ru";"+7(495)909-81-87";"info@vzlp.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/49fc165a-a395-eea9-6ead-b37f6355cff1/";"Вселенная игр ПОТОЛКУЕМ?";"https://potolkuem.pro/gastronomiya";"+7(495)478-70-80";"repnikov@a-dat.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/502b8b64-0e3b-4571-8999-a7e468634a3f/";"Всероссийский научно-исследовательский институт кондитерский промышленности - филиал ФГБНУ ФНЦ пищевых систем им В.М. Горбатова РАН";"http://wniikp.ru";"+7(495)963-35-65";"conditerprom@mail.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/f3aefc97-56a3-c4ed-5477-d1801dca7664/";"Георг Полимер";"https://www.georgpolymer.ru";"+7(495)363-58-83";"sales@georgpolymer.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/adfea9a0-e342-ab06-83a1-eccc672bcc4d/";"ГОСТ-маркет";"http://gostmarket.ru";"+7(800)505-10-87";"info@gostmarket.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/f83d62ff-e71c-aad4-c45b-5730fd57991b/";"ГУСЛИЦА";"https://guslitsa-paper.ru";"+7(925)030-90-30";"ooo.guslitsa@mail.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/e160252b-a781-da6f-39d3-be72cac8aa0d/";"Д-Р БЕЙКЕРС";"https://drbakers.ru/professional";"+7(495)967-65-01";"info@baking-academy.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/b25fdfdd-06de-8b64-7f74-e19ba22631cc/";"Дебаг/Debag";"http://ascobloc-debag.ru";"+7(495)777-26-77";"info@ascobloc-debag.ru";"Германия"
"https://online.gefera.ru/info/MB26/catalog/8a463380-0d42-e3a7-a58a-c413b4c62800/";"ДельтаЛизинг";"https://deltaleasing.ru";"+7(800)200-01-80";"info@deltaleasing.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/9a53c539-28a2-5b95-5cff-55ea6f19bb4c/";"ДИВо оборудование";"http://nndivo.ru";"+7(831)214-40-51";"info@nndivo.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/a562ee21-5e30-5e1c-284a-a710c1e8fceb/";"ДИТО";"http://www.ditogroup.ru";"+7(495)514-28-76";"5@ditogroup.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/682b37dd-64b4-bdba-db7e-a3793d4d196f/";"Дрожжевой завод Пензенский";"http://www.penzayeast.ru";"+7(8412)52-35-96";"info@dzpen.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/439fd707-0338-8803-4308-c7ac6396aaa3/";"Европейские Традиции Выпечки";"http://www.ebt-co.ru";"+74951070808";"evgeny1999@gmail.com";"Россия"
"https://online.gefera.ru/info/MB26/catalog/889408b7-68ff-b143-1d27-f2be453d33b7/";"Журнал Хлеб & КО";"http://www.prodindustry.ru";"+7(495)795-95-33";"info@prodindustry.com";"Россия"
"https://online.gefera.ru/info/MB26/catalog/5ab27286-d49d-9d6c-c2fd-e494beddb25c/";"Завод СЭМЗ";"http://www.semz.ru";"+7(343)373-71-71";"semz-ek@mail.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/929b096b-53f7-9505-d837-5057d1d1c9e5/";"Зелайета РУС";"http://www.zelaieta.ru";"+7(903)271-26-56";"dom@techno-zip.com";"Россия"
"https://online.gefera.ru/info/MB26/catalog/7305cae5-7487-a1c2-a9d0-4b291e22507b/";"ИЖПРОМХОЛОД";"http://www.kriocold.ru";"+7(912)858-96-09";"";"Россия"
"https://online.gefera.ru/info/MB26/catalog/738e6fad-c713-c287-2536-fdaeb3c633cf/";"Издательский дом Профессия";"http://www.professija.ru";"+7(812)740-1260";"bookpost@professija.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/e2fbc435-2a1b-8e94-dec8-948b9ada560a/";"ИЛПРА РУС";"https://ilpra.ru";"+7(495)773-44-70";"russia@ilpra.com";"Россия"
"https://online.gefera.ru/info/MB26/catalog/fd38e08e-65cc-8ef9-6e72-88b88ca6fc28/";"Инви - профессиональный кондитерский и пекарский инвентарь";"http://www.invi-shop.ru";"+7(495)215-13-32";"moscow@invi-shop.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/bcb7e7c3-c126-4d25-f3a6-6d66190853f8/";"ИНСОЛ";"http://insolrus.ru";"+7(495)565-37-99";"info@insolrus.ru";"Россия"
"https://online.gefera.ru/info/MB26/catalog/cbf52b14-bd69-c49d-fa2e-906920e6e72e/";"Интеркема";"https://interqema.com";"";"";"Россия"
"https://online.gefera.ru/info/MB26/catalog/96253f39-03fd-987c-8eee-d620bd4ae8f4/";"ИнТэво";"https://it-intevo.ru";"+7(915)059-18-25";"";"Россия"
"https://online.gefera.ru/info/MB26/catalog/b1be0549-3ab5-cbdd-bd0f-2de8a9f7f470/";"ИРЕКС ТРИЭР";"https://www.ireks-trier.ru";"+7(495)959-71-39";"msk@ireks-trier.ru";"Россия"
