Ссылка;Название;Сайт;Телефон;Email;Страна
"https://integration-digital.ru/companies/company/35615-vtoroe-dyxanie-centr-socialnoi-pomoshhi-liudiam-s-ogranicennymi-vozmoznostiami-zdorovia.html";"Второе дыхание - Теннис на колясках";"https";"+7(926) 642-30-33";"paratennisrf@vtoroedihanie.ru";"Россия"
"https://integration-digital.ru/companies/company/35295-gipromed-td-ooo.html";"Гипромед ТД, ООО";"https://scoliomachines.com";"+7(812)214-54-56";"doc@gipromed.ru";"Россия"
"https://integration-digital.ru/companies/company/30040-detskij-tsentr-fizicheskoj-reabilitatsii-i-sporta-grossko.html";"ГРОССКО, Детский научно-практический центр физической реабилитации и спорта";"https://www.grossko.ru";"+7(495) 918-55-70";"info@grossko.ru";"Россия"
"https://integration-digital.ru/companies/company/34743-detskaia-vosstanovitelnaia-medicina.html";"Детская Восстановительная Медицина";"https://dvm-reab.ru";"+7(343) 383-11-95";"info@dvm-reab.ru";"Россия"
"https://integration-digital.ru/companies/company/35388-detskie-derevni-sos.html";"ДЕТСКИЕ ДЕРЕВНИ SOS";"https://sos-dd.ru";"+7(495) 796-00-22";"friendsclub@sos-dd.org";"Россия"
"https://integration-digital.ru/companies/company/34517-dinamika-ooo.html";"ДИНАМИКА, ООО";"https://dynamics-orto.ru";"+7(495)183-20-88";"info@dynamics-orto.ru";"Россия"
"https://integration-digital.ru/companies/company/37727-dostupnaia-sreda-invakor.html";"Доступная среда - INVAKOR";"https://invakor.ru";"+7(495)142-60-38";"sale@invakor.ru";"Россия"
"https://integration-digital.ru/companies/company/30205-dostupnaya-sreda-ekspertno-analiticheskij-zhurnal.html";"ДОСТУПНАЯ СРЕДА - экспертно-аналитический журнал";"https://ds-rubikon.ru";"+7 (800) 700-08-29";"ds-press78@yandex.ru";"Россия"
"https://integration-digital.ru/companies/company/30388-evromed-ooo.html";"ЕВРОМЕД, ООО";"https://eur-med.ru";"+7 (495) 021-82-82";"sale@eur-med.ru";"Россия"
"https://integration-digital.ru/companies/company/30382-zhest-ooo.html";"ЖЕСТ, ООО";"https://yandex.ru";"+7(812)410-26-12";"zhestspb@yandex.ru";"Россия"
"https://integration-digital.ru/companies/company/39977-zizn-s-dcp-problemy-i-reseniia-informacionno-prakticeskii-zurnal.html";"Жизнь с ДЦП. Проблемы и решения. Информационно-практический журнал";"https://cplife.ru";"+7 (964) 631-48-29";"info@cplife.ru";"Россия"
"https://integration-digital.ru/companies/company/29542-zavod-spetsialnogo-oborudovaniya-ooo.html";"Завод Специального Оборудования, ООО";"https://zso.ru";"+7(4922)77-74-78";"info@zso.ru";"Россия"
"https://integration-digital.ru/companies/company/30391-zashchitniki-otechestva-gosudarstvennyj-fond.html";"ЗАЩИТНИКИ ОТЕЧЕСТВА, Государственный фонд";"https://veteran-svo.ru";"";"";"Россия"
"https://integration-digital.ru/companies/company/39971-zdorovyi-pozvonocnik.html";"ЗДОРОВЫЙ ПОЗВОНОЧНИК";"https://detensor.ru";"+7 (499) 110-43-26";"mail@detensor.ru";"Россия"
"https://integration-digital.ru/companies/company/35421-rooi-zdorove-celoveka.html";"ЗДОРОВЬЕ ЧЕЛОВЕКА, РООИ";"https://www.humanhealth.ru";"+7 (495) 677-13-97";"mail@humanhealth.ru";"Россия"
"https://integration-digital.ru/companies/company/35589-zso-market-ooo.html";"ЗСО Маркет, ООО";"https://zsomarket.ru";"+7(4922) 77-74-76";"info@zsomarket.ru";"Россия"
"https://integration-digital.ru/companies/company/40028-invom-ooo-nadezda.html";"ИНВОМ (ООО «Надежда»)";"https://www.dcp-velo.ru";"+7 (800)-550-41-13";"dcp-velo@mail.ru";"Россия"
"https://integration-digital.ru/companies/company/40029-inklyuzivnyj-resursnyj-tsentr-g-samara.html";"Инклюзивный ресурсный центр г. Самара";"https://inclusiacenter.ru";"+7 (996) 729–14–47";"alex.trantsev@gmail.com";"Россия"
"https://integration-digital.ru/companies/company/40058-inner-xelfs-sprint-pauer.html";"Иннер Хэлфс | Спринт Пауэр";"https://innerhealth.ru";"+7 (989) 103-91-92";"innerhealth@mail.ru";"Россия"
"https://integration-digital.ru/companies/company/39935-stendap-innovacii-ooo.html";"Инновации детям";"https://products.playstand";"+7(351) 223-39-71";"info@playstand.ru";"Россия"
"https://integration-digital.ru/companies/company/40007-insit-kompaniia.html";"ИНСИТ, ООО";"https://inseat.ru";"+7 (916) 410-27-87";"info@inseat.ru";"Россия"
"https://integration-digital.ru/companies/company/37781-instep.html";"ИНСТЕП, ООО";"http://www.instep.spb";"+7 (812) 416-08-68";"market.dir@instep.spb.ru";"Россия"
"https://integration-digital.ru/companies/company/39905-intertekstil-korpooo.html";"ИНТЕРТЕКСТИЛЬ корп.,ООО";"https://bint.ru";"+7 (495) 528-51-09";"info@bint.ru";"Россия"
"https://integration-digital.ru/companies/company/39932-istok-orto-ooo.html";"ИСТОК-ОРТО, ООО";"http://istok-ortho.ru";"+7(496) 565-86-16";"info@istok-ortho.ru";"Россия"
"https://integration-digital.ru/companies/company/35469-itkom-ooo.html";"ИТКОМ, ООО";"https://itcomortopro.ru";"+7(911)7773088";"info@itcom.ooo";"Россия"
"https://integration-digital.ru/companies/company/35535-kit-tek-ooo.html";"К.И.Т ТЕК, ООО";"http://www.akcesmed-rus.ru";"+7(922)022-92-70";"opt@akcesmed-rus.ru";"Россия"
"https://integration-digital.ru/companies/company/40133-kalina-grupp-ooo.html";"Калина Групп, ООО";"https://kalina-sm.ru";"+7(812) 389-20-62";"info@kalina-sm.ru";"Россия"
"https://integration-digital.ru/companies/company/37697-kapsula-zizni-ooo.html";"Капсула Жизни";"http://www.capsule-life.ru";"+7(499)553-00-24";"ds@capsule-life.ru";"Россия"
"https://integration-digital.ru/companies/company/30664-katarzhina-ano.html";"Катаржина, АНО";"https://katarzyna.ru";"+7 (495) 489-92-92";"info@katarzyna.ru";"Россия"
"https://integration-digital.ru/companies/company/30118-katervil-ooo.html";"КАТЭРВИЛ, ООО";"http://www.caterwil.ru";"+7 (800) 200-49-90";"info@caterwil.ru";"Россия"
"https://integration-digital.ru/companies/company/39965-kibercex-ooo.html";"Кибер цех";"http";"+7 (916) 293-7657";"cyber.tceh@yandex.ru";"Россия"
"https://integration-digital.ru/companies/company/35538-kiberli.html";"КИБЕРЛИ, АНО";"http://www.cyberly.one";"+7(926)216-72-34";"syberly@yandex.ru";"Россия"
"https://integration-digital.ru/companies/company/39665-kinezis-ooo.html";"Кинезис, ООО";"https://kinesis.ru/about";"+79037299880";"hi@kinesis.ru";"Россия"
"https://integration-digital.ru/companies/company/40178-knitu-kai-fgbou.html";"КНИТУ-КАИ, ФГБОУ ВО";"https://kai.ru";"+7 (843) 231-01-09";"kai@kai.ru";"Россия"
"https://integration-digital.ru/companies/company/30124-kovrovskij-zavod-tochnoj-mekhaniki-ooo.html";"Ковровский Завод Точной Механики, ООО";"http://www.kztm33.ru";"+7(49232) 9-92-79";"kztmsuslov@yandex.ru";"Россия"
"https://integration-digital.ru/companies/company/30241-kolesnitsa-moooi.html";"КОЛЕСНИЦА, МОООИ";"https://inva-kolesnica.ru";"+7(916)721-40-39";"info@inva-kolesnica.ru";"Россия"
"https://integration-digital.ru/companies/company/39908-kontur-kaver-ooo.html";"Контур Кавер, ООО";"https://ccover.ru";"+7 (485) 227-33-13";"cbo@ccover.ru";"Россия"
"https://integration-digital.ru/companies/company/30055-ksrk-vos-kulturno-sportivnyj-reabilitatsionnyj-kompleks-vos.html";"КСРК ВОС - Культурно-спортивный реабилитационный комплекс ВОС";"https://ksrk.ru";"+7 (499) 943-27-01";"info@ksrk.ru";"Россия"
"https://integration-digital.ru/companies/company/30112-lan-ooo.html";"ЛАНЬ, ООО";"http://ortez.info";"+7 (800) 250-46-03";"info@ortez.info";"Россия"
"https://integration-digital.ru/companies/company/39146-linionooo.html";"Линион,ООО";"https://linion.org";"+78001014650";"info@linion.pro";"Россия"
"https://integration-digital.ru/companies/company/30064-iptk-logosvos-ooo.html";"Логосвос, ИПТК";"https://logosvos.ru";"+7 (495) 683-58-35";"iptk@logosvos.ru";"Россия"
"https://integration-digital.ru/companies/company/30214-luchshie-druzya-fond.html";"Лучшие друзья - Благотворительный фонд";"https://bestbuddies.ru";"+7(495)725-39-82";"office@bestbuddies.ru";"Россия"
"https://integration-digital.ru/companies/company/39992-liukor-ooo.html";"ЛЮКОР, ООО";"http://lukor.spb";"+7(921)747-54-94";"lukor.spb03@yandex.ru";"Россия"
"https://integration-digital.ru/companies/company/39998-matrion-nik-ooo.html";"МАТРИОН НИК, ООО";"https://matrion.ru";"+7 (916) 905-97-68";"info@matrion.ru";"Россия"
"https://integration-digital.ru/companies/company/39953-mgardi-gorodskaia-associaciia-roditelei-detei-invalidov-g-moskvy.html";"МГАРДИ - Московская городская ассоциация родителей детей-инвалидов";"https";"+7 (985) 160-02-00";"mos.as.di@mail.ru";"Россия"
"https://integration-digital.ru/companies/company/30307-mgo-voi-moskovskaya-gorodskaya-organizatsiya-obshcherossijskoj-obshchestvennoj-organizatsii-vserossijskoe-obshchestvo-invalidov.html";"МГО ВОИ - Московская городская организация ВОИ";"https://mgo-voi.ru";"+7 (495) 953-14-35";"mgo_voi@mail.ru";"Россия"
"https://integration-digital.ru/companies/company/29518-medikal-distribyutors-ooo.html";"Медикал Дистрибьюторс, ООО";"https://medical-distributors.ru";"+7 (495) 374 83 87";"info@medical-distributors.ru";"Россия"
"https://integration-digital.ru/companies/company/30037-mezhdunarodnyj-tsentr-podgotovki-i-razvitiya-massazhistov-ooo.html";"Международный Центр Подготовки и Развития Массажистов, ООО";"http://www.cprm.ru";"+7 (495) 641-77-10";"";"Россия"
"https://integration-digital.ru/companies/company/35619-melfon-centr-korrekcii-sluxa-i-reci.html";"МЕЛФОН, Центр коррекции слуха и речи";"https://melfon.ru";"+7 (495) 150-63-00";"info@melfon.ru";"Россия"
"https://integration-digital.ru/companies/company/29539-met-ooo.html";"МЕТ";"https://www.met.ru";"+7 (495) 150-27-26";"met@met.ru";"Россия"
"https://integration-digital.ru/companies/company/39950-metallist-20-ao.html";"Металлист 2.0, АО";"https://mpometallist.ru";"+7(495) 782-29-87";"info@mpometallist.ru";"Россия"
"https://integration-digital.ru/companies/company/35283-metiz-impeks-ooo.html";"Метиз Импэкс, ООО";"https://metiz-ltd.ru";"+7 (495) 215-53-82";"office@metizltd.ru";"Россия"
"https://integration-digital.ru/companies/company/30244-moskovskaya-federatsiya-sportivnykh-tantsev-na-kolyaskakh-rooi.html";"Московская федерация спортивных танцев на инвалидных колясках, РООИ";"http://www.wmosfed.ru";"+7(926)313-00-99";"iren1255@mail.ru";"Россия"
"https://integration-digital.ru/companies/company/30403-moskovskoe-prop-ao.html";"Московское протезно-ортопедическое предприятие, АО";"https://mosprop.ru";"+7 (499) 488-00-83";"info@mprop.ru";"Россия"
"https://integration-digital.ru/companies/company/39899-mosneiro-ooo.html";"МОСНЕЙРО, ООО";"https://www.mosnerv.ru";"+7(929) 552-62-45";"com@mosneuro.com";"Россия"
"https://integration-digital.ru/companies/company/30649-motorika-ooo.html";"МОТОРИКА, ООО";"https://motorica.org";"8 (800) 707-71-97";"info@motorica.org";"Россия"
"https://integration-digital.ru/companies/company/30370-mpo-metallist-ao.html";"МПО ""Металлист"", АО";"https://mpometallist.ru";"+7 (495) 782-29-87";"info@mpometallist.ru";"Россия"
"https://integration-digital.ru/companies/company/30163-nadezhda-gazeta-vserossijskogo-obshchestva-invalidov.html";"НАДЕЖДА - газета Всероссийского общества инвалидов";"http://www.nadezhda.me";"+7 (495) 935-00-69";"nadezda-nad@mail.ru";"Россия"
"https://integration-digital.ru/companies/company/40059-nasha-zhizn-zhurnal-vos.html";"НАША ЖИЗНЬ - журнал ВОС";"https://logosvos.ru/our_life/pages/index.html";"+7 (495) 683-00-27";"iptk@logosvos.ru";"Россия"
"https://integration-digital.ru/companies/company/30415-nevrokor-ooo.html";"НЕВРОКОР, ООО";"https://neurocor.ru";"+7(495) 740-35-34";"info@neurocor.ru";"Россия"
"https://integration-digital.ru/companies/company/30310-nejrosoft-ooo.html";"НЕЙРОСОФТ, ООО";"http://www.neurosoft.com";"+7(4932) 95-99-99";"info@neurosoft.com";"Россия"
"https://integration-digital.ru/companies/company/39902-novosibirsmkii-gosudarstvennyi-universitet.html";"Новосибирский Государственный Университет";"https://gaitlab.ru";"";"biomech@nsu.ru";"Россия"
"https://integration-digital.ru/companies/company/38606-nolan.html";"НОЛАН";"https://nolan-cover.ru";"+7(961)441-55-93";"boris.petrickov@yandex.ru";"Россия"
"https://integration-digital.ru/companies/company/30325-npts-detskoj-psikhonevrologii.html";"НПЦ детской психоневрологии";"https://www.npcdp.ru";"+7 (495) 430-80-40";"info@npcdp.ru";"Россия"
"https://integration-digital.ru/companies/company/40052-obuvator-ooo.html";"ОБУВАТОР, ООО";"https://obuvator.tilda";"+7 (920) 111-24-82";"anna_f_e@mail.ru";"Россия"
"https://integration-digital.ru/companies/company/39059-oka-medik-pp-ooo.html";"Ока - Медик, ПП, ООО";"https://okamedik.ru";"+7(83175) 5-65-15";"okamedik2006@yandex.ru";"Россия"
"https://integration-digital.ru/companies/company/37775-orlovskii-spec-tekstil.html";"Орловский Спец Текстиль";"http://www.st-orel.ru";"+7(910)7485870";"1854orel@mail.ru";"Россия"
"https://integration-digital.ru/companies/company/37730-ortmaster-ooo.html";"ОРТМАСТЕР, ООО";"https://ortezrussia.ru";"+7(495)740-37-75";"ortmaster14@mail.ru";"Россия"
"https://integration-digital.ru/companies/company/39044-orto-3d-ru.html";"ОРТО 3Д РУ";"https://orto3d.ru";"8 800 333-43-19";"ceo@orto3d.ru";"Россия"
"https://integration-digital.ru/companies/company/37733-orto-kuban-iug-ooo.html";"ОРТО КУБАНЬ-ЮГ, ООО";"http://www.ortokuban.ru";"+7(918)663-45-33";"orto-kuban@mail.ru";"Россия"
"https://integration-digital.ru/companies/company/39113-orto-innovacii-ooo.html";"Орто-Инновации, ООО";"http://www.orto-invs.ru";"+7(926) 873-00-02";"info@orto-invs.ru";"Россия"
"https://integration-digital.ru/companies/company/39107-orto-n.html";"ОРТО-Н";"https://orto-n.ru";"88003334319";"info@orto-n.ru";"Россия"
"https://integration-digital.ru/companies/company/37739-orto-sport-sportivno-adaptivnyi-centr.html";"Орто-Спорт, Спортивно-адаптивный центр";"https://sportdis.ru";"+7(925)581-29-83";"orto@sportdis.ru";"Россия"
"https://integration-digital.ru/companies/company/39962-ortodei-ooo.html";"ОртоДэй, ООО";"https://orto-day.ru";"8 (800) 770-74-91";"ortoday@yandex.ru";"Россия"
"https://integration-digital.ru/companies/company/37736-orto-kosmos-npf-ooo.html";"ОРТОКОСМОС НПФ, ООО";"https://orto-kosmos.ru";"8 (800) 775-08-47";"orto-kosmos@yandex.ru";"Россия"
"https://integration-digital.ru/companies/company/30379-ortomedika-ooo.html";"ОРТОМЕДИКА, ООО";"https://yandex.ru";"+7(812)410-21-00";"ortomedicaspb@yandex.ru";"Россия"
"https://integration-digital.ru/companies/company/39947-ortomodel.html";"ОртоМодель";"https://ortomodel.ru";"+7(909) 684-35-85";"info@ortomodel.ru";"Россия"
"https://integration-digital.ru/companies/company/35409-noc-ortos-ooo.html";"ОРТОС, НОЦ ООО";"https://ortos.ru";"+7 (383 41) 2-42-13";"nocortos@ortos.ru";"Россия"
"https://integration-digital.ru/companies/company/37778-ortostab.html";"ОРТОСТАБ";"https://ortostab.ru";"+7(919) 100-77-72";"vpodkrylom@gmail.com";"Россия"
"https://integration-digital.ru/companies/company/39959-ortostan-ooo.html";"ОРТОСТАН, ООО";"http://ortostan1.ru";"+7 (905) 351-03-55";"ortostan@mail.ru";"Россия"
"https://integration-digital.ru/companies/company/35400-rt-ortotex-ao.html";"ОРТОТЕХ";"https://rt-ortotech.ru";"+7(910) 408-42-29";"info@rt-ortotech.ru";"Россия"
"https://integration-digital.ru/companies/company/30208-padayushchij-patsient-proekt.html";"ПАДАЮЩИЙ ПАЦИЕНТ® — научно-практический проект";"https://fallingpatient.ru";"";"info@fallingpatient.ru";"Россия"
"https://integration-digital.ru/companies/company/40082-pedali55.html";"ПЕДАЛИ55";"https://pedali55.ru";"+7(929) 988-41-20";"pedali55@mail.ru";"Россия"
"https://integration-digital.ru/companies/company/35274-persei-protezno-ortopediceskii-centr.html";"ПЕРСЕЙ ОРТО, протезно-ортопедический центр";"https://persey-orto.ru";"+7 (495) 469-99-05";"info@persey-orto.ru";"Россия"
"https://integration-digital.ru/companies/company/30211-perspektiva-rooi.html";"ПЕРСПЕКТИВА, РООИ";"https://perspektiva-inva.ru";"office@perspektiva-inva.ru";"office@perspektiva-inva.ru";"Россия"
"https://integration-digital.ru/companies/company/33371-planeta-dvizeniia-ooo.html";"Планета Движения, ООО";"https://planetadvizheniya.ru";"+7(916) 146-72-46";"a.kolyabin@mail.ru";"Россия"
"https://integration-digital.ru/companies/company/30667-poliklinika-zhurnal.html";"ПОЛИКЛИНИКА, журнал";"https://www.poliklin.ru";"+7 (999) 675-45-71";"medpres@mail.ru";"Россия"
"https://integration-digital.ru/companies/company/30142-preodolenie-reabilitatsionnyj-tsentr.html";"ПРЕОДОЛЕНИЕ - Реабилитационный Центр";"https://preo.ru";"+7 (495) 612-00-43";"info@preo.ru";"Россия"
"https://integration-digital.ru/companies/company/30694-remont-kolyasok.html";"ПРОКАТ И РЕМОНТ КОЛЯСОК";"https://t.me/inva_kolaska_s_prizepom";"+7(926)492-30-31";"iliamobi@yandex.ru";"Россия"
"https://integration-digital.ru/companies/company/38546-promtexservis-ooo.html";"ПромТехСервис, ООО";"https://motiv-spb.ru";"+7(812)483-17-77";"motivtech@yandex.com";"Россия"
"https://integration-digital.ru/companies/company/39995-r-farm-ao.html";"Р-ФАРМ, АО";"https://r-pharm.com/ru";"+7(495) 956-79-37";"info@rpharm.ru";"Россия"
"https://integration-digital.ru/companies/company/35466-r-52-texnologiia-reabilitacii.html";"Р52 Технологии реабилитации";"https://r52rehab.ru";"+79991399131";"9991399131@mail.ru";"Россия"
"https://integration-digital.ru/companies/company/30616-rajder-ooo.html";"Райдер";"https://riderwheelchairs.ru";"+7 (920) 486-00-66";"info@riderwheelchairs.ru";"Россия"
"https://integration-digital.ru/companies/company/30193-rekhabtekhnologii-ooo.html";"Рехаб Технологии";"https://rehabtex.ru";"+7(499)754-86-18";"info@rehabtex.ru";"Россия"
"https://integration-digital.ru/companies/company/39938-rexabmedikal-ooo.html";"РехабМедикал, ООО";"http://www.rehabmedical.ru";"+7 (916) 502-01-57";"info@rehabmedical.ru";"Россия"
"https://integration-digital.ru/companies/company/29521-gk-rekha-tekhnik.html";"РехаТехник, ГК";"http://www.reha-teh.ru";"+7(925) 004-97-50";"sales3@reha-teh.ru";"Россия"
"https://integration-digital.ru/companies/company/35514-rikaver-grupp.html";"РИКАВЕР Групп";"https://rikaver-group.ru";"+7(499) 553-00-87";"zakaz@rikaver-group.ru";"Россия"
"https://integration-digital.ru/companies/company/37766-ritm-centr-protezirovaniia-i-reabilitacii.html";"РИТМ - Центр Протезирования и Реабилитации";"https://ritm-orto.ru";"+7(800)444-04-01";"pro.orto.protez@mail.ru";"Россия"
"https://integration-digital.ru/companies/company/40016-rossiiskaia-federaciia-nastolnogo-xokkeia.html";"Российская Федерация Настольного Хоккея";"http://www.board-hockey.ru";"+79168228141";"rfnh-moscow@mail.ru";"Россия"
"https://integration-digital.ru/companies/company/34746-rossiiskii-universitet-druzby-narodov-imeni-patrisa-lumumby.html";"Российский университет дружбы народов имени Патриса Лумумбы";"https://www.rudn.ru";"+7(499) 936-87-87";"rudn@rudn.ru";"Россия"
"https://integration-digital.ru/companies/company/35403-rus-tsr-ooo.html";"РУС ТСР, ООО";"https://rus-tsr.ru";"+7 (495) 019-30-99";"info@rustsr.ru";"Россия"
"https://integration-digital.ru/companies/company/39857-rusplast-ooo.html";"РусПЛАСТ, ООО";"https://rusplast.pro";"+7(909) 909-11-98";"adil.akhmedov@decor-dizayn.ru";"Россия"
"https://integration-digital.ru/companies/company/30337-russkij-vrach-izdatelskij-dom.html";"Русский врач - Издательский Дом";"https://rusvrach.ru";"";"info@rusvrach.ru";"Россия"
"https://integration-digital.ru/companies/company/30169-russkij-invalid-gazeta-ob-invalidakh-i-dlya-invalidov.html";"Русский Инвалид - газета об инвалидах и для инвалидов";"https://russkiy-invalid.ru";"+7(901)366-45-42";"rus-inv@mail.ru";"Россия"
"https://integration-digital.ru/companies/company/30049-rshpsp-vos-rossijskaya-shkola-podgotovki-sobak-provodnikov.html";"РШПСП ВОС - Российская школа подготовки собак-проводников";"https://sobakaprovodnik.ru";"+7(909)993-98-49";"info@sobakaprovodnik.ru";"Россия"
"https://integration-digital.ru/companies/company/40013-sanki-mobin.html";"Санки ""МОБИН""";"https://vk.com/specsani";"+7(937) 835-11-45";"oooelrin@yandex.ru";"Россия"
"https://integration-digital.ru/companies/company/39968-svarog-ooo.html";"СВАРОГ, ООО";"https://remedik.ru";"+7 (981) 786-00-06";"svaroginfo1@gmail.com";"Россия"
"https://integration-digital.ru/companies/company/38549-sensorium-grupp-ooo.html";"Сенсориум Групп, ООО";"https://www.mysensorium.ru";"+7(495)136-63-18";"opt@mysensorium.ru";"Россия"
"https://integration-digital.ru/companies/company/39914-silkolain-ooo.html";"СилкоЛайн, ООО";"https://silcoline.ru";"+7(904) 033-44-51";"SilcoLine@yandex.ru";"Россия"
"https://integration-digital.ru/companies/company/40031-simuliacionnyi-centr-gbu-npgc.html";"Симуляционный центр ГБУ НПГЦ";"https://dszn.ru";"+7(980)458-13-58";"";"Россия"
"https://integration-digital.ru/companies/company/40092-skajteksport.html";"СкайТекСпорт";"https://skytechsport.ru";"+7 (495) 544-50-08";"sales@skytechsport.ru";"Россия"
"https://integration-digital.ru/companies/company/30139-soue-trombon.html";"СОУЭ Тромбон";"https://trombon.org";"+7 (499) 788-92-16";"sales@cctvonyx.ru";"Россия"
