Ссылка;Название;Сайт;Телефон;Email
"https://ruplastica-online.ru/companies/company/32768-makrokom-ooo.html";"МАКРОКОМ, ООО";"http://macrocom.pro";"+7(351) 223-44-12";"sales@macrocom.pro"
"https://ruplastica-online.ru/companies/company/22296-manro-mekhanika.html";"МАНРО МЕХАНИКА, ООО";"https://www.gkmanro.ru";"+7(8482)39-26-88";"eu.sales@gkmanro.ru"
"https://ruplastica-online.ru/companies/company/32708-master-kolors-ooo.html";"Мастер Колорс, OOO";"http://www.master-colors.ru";"+7 (495) 737-47-45";"info@master-colors.ru"
"https://ruplastica-online.ru/companies/company/36336-ooo-master-mold.html";"МАСТЕР МОЛД, ООО";"http://chinamastermold.com";"";""
"https://ruplastica-online.ru/companies/company/37786-master-dekor.html";"Мастер-Декор";"http://dekor-panel.ru";"+7(903)720-06-49";"Snab@dekor-panel.ru"
"https://ruplastica-online.ru/companies/company/26122-masterbatch-sv-ooo.html";"Мастербатч СВ";"http://www.masterbatchsv.ru";"+7 (495) 787 55 99";"moscow@masterbatchsv.ru"
"https://ruplastica-online.ru/companies/company/38552-masterskaia-filer.html";"Мастерская фильер";"https://masterfiler.ru";"+375(29)308-31-32";"pvc@tut.by"
"https://ruplastica-online.ru/companies/company/22248-machinepoint-used-machinery-s-l.html";"МашинПоинт";"https://www.machinepoint.com";"+34 983 549 900";"filmrussia@machinepoint.com"
"https://ruplastica-online.ru/companies/company/26625-mg-plast-ooo.html";"МГ ПЛАСТ, ООО";"http://www.magicplast.ru";"+7-925 -502- 55 -83";"5025583@mail.ru"
"https://ruplastica-online.ru/companies/company/18439-metaklej-issledovaniya-i-razrabotki-ooo.html";"МЕТАКЛЭЙ ИССЛЕДОВАНИЯ И РАЗРАБОТКИ, ООО";"http://www.test-polymer.ru";"+7(499)969-81-30";"sfo@metaclay.com"
"https://ruplastica-online.ru/companies/company/38579-mexanika-ooo.html";"Механика, ООО";"https://tingerplast.ru";"+7(800) 350-98-45";"sales@tingerplast.ru"
"https://ruplastica-online.ru/companies/company/26532-ooo-mik.html";"МИК, ООО";"https://www.micgroup.ru";"+7 (911) 829-29-52";"info@micgroup.ru"
"https://ruplastica-online.ru/companies/company/37611-mikrointek-ooo.html";"МИКРОИНТЕК, ООО";"https://www.microintech.ru";"+7 (343) 939-99-11";"info@microintech.ru"
"https://ruplastica-online.ru/companies/company/23042-mirea-rossijskij-tekhnologicheskij-universitet.html";"МИРЭА - РОССИЙСКИЙ ТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ";"http://www.mirea.ru";"+7(499)600 80 80";"rector@mirea.ru"
"https://ruplastica-online.ru/companies/company/18693-poly-pro-mnpts.html";"МНПЦ";"https://www.mnpc.ru";"+7(846)3366770";"info@mnpc.ru"
"https://ruplastica-online.ru/companies/company/18088-moretto-ru-ooo.html";"МОРЕТТО РУ";"https://www.moretto.com";"+7(831)247-98-25";"info@moretto.ru"
"https://ruplastica-online.ru/companies/company/23048-fgaou-vo-moskovskij-politekhnicheskij-universitet.html";"Московский Политех";"http://www.mospolytech.ru";"+7(495)223-05-23";"mospolytech@mospolytech.ru"
"https://ruplastica-online.ru/companies/company/26364-nauchno-tekhnicheskaya-firma-ntv-ooo.html";"Научно - техническая фирма НТВ, ООО";"https://www.ntf-ntv.ru";"+7(4852)230818";"info@ntf-ntv.ru"
"https://ruplastica-online.ru/companies/company/23234-nevlabs-ooo.html";"Невлабс";"http://www.nevlabs.ru";"+7 (495) 504-49-01";"mailbox@nevlabs.ru"
"https://ruplastica-online.ru/companies/company/32855-nekst-ooo.html";"НЕКСТ, ООО";"https://www.next-plastic.ru";"+7(8512) 48?63?12";"next2012.cemical@gmail.com"
"https://ruplastica-online.ru/companies/company/35927-neopolimer-ooo.html";"НЕОПОЛИМЕР, ООО";"https://neo-polymer.ru";"+7 (499) 877-25-85";"zapros@neo-polymer.ru"
"https://ruplastica-online.ru/companies/company/22263-nikator-ooo.html";"НИКАТОР, ООО";"http://www.nicator.ru";"+7(800)770-73-61";"info@nicator.ru"
"https://ruplastica-online.ru/companies/company/37214-nmk-ooo.html";"НМК, ООО";"https://www.nomacon.ru";"+7(495)729-41-55";"damir@nomacon.ru"
"https://ruplastica-online.ru/companies/company/27040-nova-m-ooo.html";"Нова-М, ООО";"http://nova-m.ru";"+7 495 221 10 47";"info@nova-m.ru"
"https://ruplastica-online.ru/companies/company/22406-novlajn.html";"НОВАТЕХ";"https://www.novatech.ru";"+7(499)649-39-11";"info@novatech.ru"
"https://ruplastica-online.ru/companies/company/18013-orbita-servis-ooo.html";"НОВАЯ ОРБИТА";"https://www.novayaorbita.ru";"+7(800)505-01-05";"info@novayaorbita.ru"
"https://ruplastica-online.ru/companies/company/17968-novaya-forma-ooo.html";"НОВАЯ ФОРМА";"http://www.new-pf.ru";"+7(495)166-98-88";"mold@new-pf.ru"
"https://ruplastica-online.ru/companies/company/37679-novopet-ooo.html";"НОВОПЭТ, ООО";"https://novopet-zip.ru";"+7(926)8794022";"novopet@inbox.ru"
"https://ruplastica-online.ru/companies/company/26616-nomakon-ooo.html";"Номакон, ООО";"https://nomacon.ru";"+7 (495)729-59-24";"info@nomacon.ru"
"https://ruplastica-online.ru/companies/company/26158-norteks-ooo.html";"НОРТЕКС, ООО";"http://www.nortex.ru";"8(495) 225-44-40";"info@nortex.ru"
"https://ruplastica-online.ru/companies/company/26962-energogaz-npo-ooo.html";"НПО ЭНЕРГОГАЗ, ООО";"https://www.energy-gaz.ru";"+7(915)0718585";"polymer@energy-gaz.ru"
"https://ruplastica-online.ru/companies/company/35942-npt-energiia-ooo.html";"НПТ Энергия, ООО";"https://wheil.pro";"+7 (495) 542-22-81";"info@wheil.pro"
"https://ruplastica-online.ru/companies/company/32735-polimer-invest-ooo.html";"НЭСС-ТЕХНОЛОДЖИ, ООО";"https://pr-plast.ru";"+7(964)647-96-83";"ness_technology@bk.ru"
"https://ruplastica-online.ru/companies/company/26884-ob-edinennye-markirovochnye-sistemy-ooo.html";"Объединенные маркировочные системы, ООО";"http://www.oms-holding.ru";"+74959840489";"s.smolnikova@kba-mondo.ru"
