—Ò˚ÎÍ‡;Õ‡Á‚‡ÌËÂ;—‡ÈÚ;“ÂÎÂÙÓÌ;Email
"https://pirexpo.com/api/v3/brand/1770?format=api";"◊¿≈ - ◊¿…Õ¿ﬂ  ŒÃœ¿Õ»ﬂ";"https://chaye.ru";"+7 9031258777";"dao@chaye.ru"
"https://pirexpo.com/api/v3/brand/1362?format=api";"TIPS+";"https://tipsplus.ru";"+79994443789";"evening@tipsplus.ru"
"https://pirexpo.com/api/v3/brand/1765?format=api";"ÃŒ…  ¿——»–";"https://moykassir.ru";"+7 9226890628";"ab@moykassir.ru"
"https://pirexpo.com/api/v3/brand/1850?format=api";"CHILLESTA";"";"";""
"https://pirexpo.com/api/v3/brand/1575?format=api";"—≈¬≈–Õ€… ƒŒÃ";"https://www.sdom35.ru/";"+7 (996) 512-27-24";"s.dom35@yandex.ru"
"https://pirexpo.com/api/v3/brand/1484?format=api";"œŒ–÷»ŒÕÕ€≈ œ–Œƒ” “€";"https://ppsous.ru/";"+7(484) 382-09-04";"manager@ppsous.ru"
"https://pirexpo.com/api/v3/brand/1460?format=api";"INTERACTIVE GROUP";"";"";"rozanova@in-gr.ru"
"https://pirexpo.com/api/v3/brand/976?format=api";"YUMA";"https://yumapos.ru/";"+7 (812) 319-02-73";"sales@yumapos.ru"
"https://pirexpo.com/api/v3/brand/1556?format=api";"À≈Õ“¿ PRO";"https://b2b.lenta.com";"8 800 700 41 13";"pro@lenta.com"
"https://pirexpo.com/api/v3/brand/1005?format=api";" –¿—Õ¿ﬂ ◊¿ÿ ¿";"https://labelcoffee.ru/";"+7 915 014-58-03";"ando12005@mail.ru"
"https://pirexpo.com/api/v3/brand/1585?format=api";"ISPRING";"https://www.ispring.ru/";"+7 987 711 81 37";"yulia.elkina@ispring.com"
"https://pirexpo.com/api/v3/brand/1213?format=api";"“–¿—“≈ƒ “» Ã›… ≈–—";"";"";"rzakharkin@chaitrader.com"
"https://pirexpo.com/api/v3/brand/1676?format=api";"SPACE";"https://spacetorg.ru/";"";"smirnov@egida-inc.ru"
"https://pirexpo.com/api/v3/brand/995?format=api";"GALBANI PROFESSIONALE";"";"";""
"https://pirexpo.com/api/v3/brand/1778?format=api";"SILENCE MOSCOW";"https://silencemoscow.com/";"+7 9251843969";"silence@silencemoscow.com"
"https://pirexpo.com/api/v3/brand/1707?format=api";"WENZHOU RONGCHENG PACKAGING PTE";"https://www.cnrcpack.com";"";"rc2980526636@163.com"
"https://pirexpo.com/api/v3/brand/1433?format=api";"¡–¿“≈÷-œ–ﬂÕ» ";"";"";"bp.peskovgleb@mail.ru"
"https://pirexpo.com/api/v3/brand/1680?format=api";"œÀ¿—“ »Õ∆»Õ»–»Õ√";"";"";""
"https://pirexpo.com/api/v3/brand/1643?format=api";"HALLDE";"http://www.hallde.com";"+79852385118";"mihail.hesin@rgrus.ru"
"https://pirexpo.com/api/v3/brand/986?format=api";"”«ÀŒ¬— »… ÃŒÀŒ◊Õ€…  ŒÃ¡»Õ¿“";"https://uzmolkom.com/";"+79051150485";"zhironkina.d@new-terra.ru"
"https://pirexpo.com/api/v3/brand/1455?format=api";"Ã¿…“¿…Ã œ¿–“Õ≈–—";"http://mytimecup.ru";"+79067285580";"info@mytimecup.ru"
"https://pirexpo.com/api/v3/brand/991?format=api";"VEGA NATURA";"https://vega-natura.ru/";"+7 (926) 303-05-38";"asitdikov@vega-natura.ru"
"https://pirexpo.com/api/v3/brand/1023?format=api";"MONIN";"";"";"kdadayan@monin.com"
"https://pirexpo.com/api/v3/brand/1380?format=api";"DOCSINBOX";"https://docsinbox.ru";"+7 800 333 36 18";"sales@docsinbox.ru"
"https://pirexpo.com/api/v3/brand/1007?format=api";"RATIODEM";"";"";"K.Amirov@profidem.ru"
"https://pirexpo.com/api/v3/brand/1718?format=api";"FUZHOU BRIGHTON HOUSEWARES";"https://www.brightoncn.com";"?86?591-87668415";"export@brightoncn.com"
"https://pirexpo.com/api/v3/brand/1569?format=api";"«¿¬Œƒ ÃŒƒ”À‹Õ€’  ŒÕ—“–” ÷»… √≈‘≈—“";"http://Gefest-pro.ru";"89066350005";"sale@gefest-pro.ru"
"https://pirexpo.com/api/v3/brand/1531?format=api";"HOTELEX";"https://kingsburgexpo.com/ru/";"+7 911 855 36 39";"food@kingsburgexpo.com"
"https://pirexpo.com/api/v3/brand/1465?format=api";"SCHONES FEUER";"https://schones-feuer.ru";"88003013547";"sidorov@schones-feuer.ru"
"https://pirexpo.com/api/v3/brand/929?format=api";"BSV-INOX";"";"";""
"https://pirexpo.com/api/v3/brand/1572?format=api";"INFO.AR";"";"";""
"https://pirexpo.com/api/v3/brand/1320?format=api";"BARISTA LINE";"";"";""
"https://pirexpo.com/api/v3/brand/988?format=api";"“¿–œ¿Õ";"http://www.tarpanmoscow.com";"+79099190509";"ps-tarpan@yandex.ru"
"https://pirexpo.com/api/v3/brand/1657?format=api";"PORT PM";"http://commerce.portpm.ru/";"+7 (981) 294-98-16";"dolgikh@portpm.ru"
"https://pirexpo.com/api/v3/brand/1347?format=api";"TECHNOGUSTO";"https://technogusto.ru/";"+7 (495) 165-08-47";"yarosh@balticmaster.ru"
"https://pirexpo.com/api/v3/brand/1901?format=api";"“Ã CORTADOR";"";"";""
"https://pirexpo.com/api/v3/brand/1800?format=api";"—“¿Õ ŒÃœÀ≈ “";"https://stankomplekt.com/";"89636413368";"nastya@stankomplekt.com"
"https://pirexpo.com/api/v3/brand/1655?format=api";"EVREN";"";"";""
"https://pirexpo.com/api/v3/brand/997?format=api";"—À¿ƒ ¿ﬂ ∆»«Õ‹";"https://swlife.ru/";"+79036004630";"kostrigin@swlife.ru"
"https://pirexpo.com/api/v3/brand/1814?format=api";"INGRESSO";"";"";""
"https://pirexpo.com/api/v3/brand/1573?format=api";"œ–Œ‘».¡»Œ";"http://www.profi.bio";"+74953205025";"info@profi.bio"
"https://pirexpo.com/api/v3/brand/1350?format=api";"SERVICEGURU";"https://www.service.guru/";"+79851860329";"skoblyakova.e@service.guru"
"https://pirexpo.com/api/v3/brand/968?format=api";"SANREMO";"";"";"sanremorus@yandex.ru"
"https://pirexpo.com/api/v3/brand/880?format=api";"ESCOM -  Œ¬–Œ¬¿ﬂ œÀ»“ ¿";"http://escom.ru";"4957750296";"info@escom.ru"
"https://pirexpo.com/api/v3/brand/1409?format=api";"—Ã»–ÕŒ¬⁄";"https://www.smirnov.ooo/";"89613344464";"pr@grk.su"
"https://pirexpo.com/api/v3/brand/1628?format=api";"MIRADEA";"https://miradea.pro";"8 (4872) 716 285";"info@mebplast.ru"
"https://pirexpo.com/api/v3/brand/1586?format=api";"RESTOHUB";"https://restohub.pro/";"+7 (905) 249 46 72";"kd@kaliningradbar.ru"
"https://pirexpo.com/api/v3/brand/1862?format=api";"WELLERY";"https://wellerypremium.ru/";"+79832433578";"smm@nctrus.ru"
"https://pirexpo.com/api/v3/brand/1435?format=api";"√–¿Õƒ-ÕÕ";"";"";"zakupka@grandnn.ru"
"https://pirexpo.com/api/v3/brand/981?format=api";"–¡ -“≈’ÕŒÀŒ√»ﬂ";"https://rbk-tehnology.ru/";"+7(495) 120 - 30 - 74";"Info@rbk-tehnology.ru"
"https://pirexpo.com/api/v3/brand/974?format=api";"“Œ–√Œ¬€… ƒ»«¿…Õ";"https://t-d.ru/";"8 800 700 87 14";"info-msk@t-d.ru"
"https://pirexpo.com/api/v3/brand/1863?format=api";"√”–Ã» —";"";"";""
"https://pirexpo.com/api/v3/brand/1260?format=api";"PENGYUAN";"";"+8651386678888";"2845451406@qq.com"
"https://pirexpo.com/api/v3/brand/1130?format=api";"POETTI";"https://poetti.ru/pro/coffee/";"";"galina.belousova@milfoods.ru"
"https://pirexpo.com/api/v3/brand/1370?format=api";"SYD'S STARTUP FOREVER";"https://sydspeople.com/";"";"hi@sydspeople.com"
"https://pirexpo.com/api/v3/brand/1795?format=api";"∆¿–—Œ”—";"http://zharsous.ru";"+7 (926) 970-71-53";"vasiedd@mail.ru"
"https://pirexpo.com/api/v3/brand/1768?format=api";" ŒÀ»¡–»";"https://colibrygroup.ru/";"+7 9895201899";"info@colibrygroup.ru"
"https://pirexpo.com/api/v3/brand/1306?format=api";"MARCO";"https://franko.su";"8(800)600-7117";"info@franko.su"
"https://pirexpo.com/api/v3/brand/1689?format=api";"KEF ENDUSTRIYEL";"https://www.kef.com.tr";"+90(549) 669-44-55";"export@kef.com.tr"
"https://pirexpo.com/api/v3/brand/1567?format=api";"AISO";"https://aiso.team/resheniya/bronirovanie/";"+79111660027";"natalya.zaychenko@aiso.team"
"https://pirexpo.com/api/v3/brand/1299?format=api";"ƒ≈À‹“¿À»«»Õ√";"https://deltaleasing.ru";"+7 495 123 32 70";"info@deltaleasing.ru"
"https://pirexpo.com/api/v3/brand/1625?format=api";"BE FOODIE WITH A BOOK";"";"";""
"https://pirexpo.com/api/v3/brand/1532?format=api";"¿“ÃŒ—‘≈–¿ √ ";"https://atms.ru/";"+7 (800) 200-96-55";"info@atms.ru"
"https://pirexpo.com/api/v3/brand/1571?format=api";"LUGUAN";"";"";"7072728@gmail.com"
"https://pirexpo.com/api/v3/brand/1760?format=api";"TORT TO GO";"https://tortin.ru";"+7 9956553868";"tortin@yandex.ru"
"https://pirexpo.com/api/v3/brand/1439?format=api";"—“–≈À ¿  Œ‘≈";"https://strelkacoffee.ru/";"+7(831)266-11-20";"info@strelkacoffee.ru"
"https://pirexpo.com/api/v3/brand/1671?format=api";"œ≈–Ã— »…  –¿…";"https://msppk.ru/";"8 (342) 214-99-09 (‚ÌÛÚ. 236)";"yampolskaya.m@frp59.ru"
"https://pirexpo.com/api/v3/brand/963?format=api";"À¿ Ã¿–«Œ  Œ –”—";"https://www.lamarzocco.su/";"+7 (495) 960-70-75";"info@lamarzocco.su"
"https://pirexpo.com/api/v3/brand/1272?format=api";"CRYSTAL BOHEMIA";"";"";""
"https://pirexpo.com/api/v3/brand/1395?format=api";"RESTOWARE";"https://restoware.ru/";"+7 (926) 636-0888";"info@restoware.ru"
"https://pirexpo.com/api/v3/brand/1207?format=api";"ƒ≈À» ¿“≈—€ —»¡»–»";"";"";""
"https://pirexpo.com/api/v3/brand/1498?format=api";"CHAIRCOLLECTION";"";"";"polina@chaircollection.ru"
"https://pirexpo.com/api/v3/brand/1737?format=api";"REMTA EXPORT&IMPORT COMPANY";"https://www.remta.com.tr";"+90 212 886 27 11";"berk@remta.com.tr"
"https://pirexpo.com/api/v3/brand/1727?format=api";"GUANGDONG PERFECT";"http://www.jiwins.cn/";"86-757-25590999";"sales08@gzwins.com"
"https://pirexpo.com/api/v3/brand/931?format=api";"Œ“≈À‹œ–Œ‘»";"https://amenitiesprofi.ru/";"+7 (862) 444-00-80";"oleg.sergeev@restoprofi.ru"
"https://pirexpo.com/api/v3/brand/1738?format=api";"INTERNATIONAL TRADE COMMISSION OF CHINA HOTEL SUPPLIES ASSOCIATION";"https://www.chinachsa.org";"0086-152 1771 2818";"Hotelsupplies@pitochina.com"
"https://pirexpo.com/api/v3/brand/1656?format=api";"TERMOBOX.RU";"https://termobox.ru/";"8-800-500-69-98";"info@termobox.ru"
"https://pirexpo.com/api/v3/brand/1422?format=api";"GILGAMESH";"https://www.gilgamesh.ru/";"+7 (925) 199-36-66";"ceo@gilgamesh.ru"
"https://pirexpo.com/api/v3/brand/1899?format=api";"“≈’ÕŒ‘ÀŒ“";"";"";""
"https://pirexpo.com/api/v3/brand/1431?format=api";"SPOOM";"";"";"medvedeva@spoomsyrup.ru"
"https://pirexpo.com/api/v3/brand/1552?format=api";"NATURAL WIND TEXTILE";"";"";""
"https://pirexpo.com/api/v3/brand/1805?format=api";"“≈’ÕŒÀŒ√»ﬂ ﬁ√";"https://tehnovend.ru/";"8 953 099-00-99";"Dir@tehnovend.ru"
"https://pirexpo.com/api/v3/brand/1083?format=api";"‘»Õœ–ŒÃ";"https://fprom.ru";"+74954192253";"sales@fprom.ru"
"https://pirexpo.com/api/v3/brand/1293?format=api";"MICRO COTTON";"";"";""
"https://pirexpo.com/api/v3/brand/1406?format=api";"–¿—œ¿  (S.U.CHEF)";"https://raspak.ru/";"+7(495) 619-72-80";"raspak@raspak.ru"
"https://pirexpo.com/api/v3/brand/1297?format=api";"AMASS";"https://amasstextile.ru";"7(495) 363-24-50";"zakaz@amasstextile.ru"
"https://pirexpo.com/api/v3/brand/899?format=api";"CAMERA OBSCURA";"https://camcoffee.ru/";"+7 800 600-77-46";"contact@camcoffee.ru"
"https://pirexpo.com/api/v3/brand/1064?format=api";"CAMARDO / ESPRESSO 0039";"http://www.elcoff.ru";"+7  (938) 100-12-12";"sales@elcoff.ru"
"https://pirexpo.com/api/v3/brand/1832?format=api";"RAD DESIGN";"https://raddesign.ru/";"89265711806";"rad.study@yandex.ru"
"https://pirexpo.com/api/v3/brand/1387?format=api";"ITS GROUP";"https://itsgroup.ru/?utm_source=pir2025&utm_medium=event&utm_campaign=pir_2025";"8 (800) 500-64-94";"info@itsgroup.ru"
"https://pirexpo.com/api/v3/brand/1408?format=api";"RUSAGRO";"https://www.rusagrogroup.ru/ru/";"+7 495 363 1661";"rusagrogroup@rusagrogroup.ru"
"https://pirexpo.com/api/v3/brand/1580?format=api";"”œ–¿¬ÀﬂﬁŸ¿ﬂ  ŒÃœ¿Õ»ﬂ —“¿Õ÷»ﬂ";"";"";""
"https://pirexpo.com/api/v3/brand/1561?format=api";"ﬁÕ› “";"https://organicfood.ru/";"+74957252233";"sls@unact.ru"
"https://pirexpo.com/api/v3/brand/1874?format=api";"CAFETO";"";"";"vva@cafeto.ru"
"https://pirexpo.com/api/v3/brand/1351?format=api";"SABY PRESTO";"https://saby.ru/presto";"+7 (910) 664-89-44";"si.gorunova@tensor.ru"
"https://pirexpo.com/api/v3/brand/1719?format=api";"GUANGDONG SSL TECHNOLOGY";"https://www.sslappliances.com";"86 0760-23977 0588";"sales-os12@shisanlang.cn"
"https://pirexpo.com/api/v3/brand/1030?format=api";"HEAT UP CERAMICS";"https://heatupceramics.ru";"+7 925-434-40-50";"hello@heatupceramics.ru"
"https://pirexpo.com/api/v3/brand/1886?format=api";"THE CRESSFATHER";"";"";""
"https://pirexpo.com/api/v3/brand/1560?format=api";"BER?ZA KNIFE. ÕŒ∆» — »—“Œ–»≈….";"https://berezaknife.ru/";"+7 999 009-82-62";"berezaknife@gmail.com"
"https://pirexpo.com/api/v3/brand/1338?format=api";"DELAVTO";"";"";"etrigubenko@delavto.ru"
"https://pirexpo.com/api/v3/brand/1349?format=api";"Õ≈“ÃŒÕ≈“";"https://netmonet.co/";"+7 800 500-44-90";"business@netmonet.co"
"https://pirexpo.com/api/v3/brand/1366?format=api";"TOP D?COR";"https://top-decor.ru";"89151140185";"fominaad@deco-pro.ru"
"https://pirexpo.com/api/v3/brand/1425?format=api";"KANGA";"";"";"roaster@barneo.ru"
"https://pirexpo.com/api/v3/brand/1878?format=api";"FINIST";"";"";""
"https://pirexpo.com/api/v3/brand/1652?format=api";"KURU";"https://virtex-food.ru/sotrudnichestvo/korn-dogi-kuru/";"+7 (903) 930-91-85";"uliatosikova@gmail.com"
"https://pirexpo.com/api/v3/brand/1519?format=api";"»Õ‘Œ“≈ —";"http://infoteks.net";"+79169569561";"osimak@infoteks.net"
"https://pirexpo.com/api/v3/brand/1393?format=api";"REFETTORIO";"https://refettorio.ru/";"89068658412";"sales2@chtt.ru"
"https://pirexpo.com/api/v3/brand/1356?format=api";"KUKMARA";"";"";"agmaletdinov.rr@kukmara.com"
"https://pirexpo.com/api/v3/brand/982?format=api";"ƒ≈ÀŒ¬¿ﬂ –”—‹";"";"";""
"https://pirexpo.com/api/v3/brand/1134?format=api";"DOBROSCO";"https://dobrosco.com";"8 910 202-50-90";"sales@dobrosco.com"
"https://pirexpo.com/api/v3/brand/1325?format=api";"KOS";"";"";""
"https://pirexpo.com/api/v3/brand/930?format=api";"HAIER";"https://haierproff.ru/";"8 800 250 40 36";"ru.freezers@haierrussia.ru"
"https://pirexpo.com/api/v3/brand/1496?format=api";"¡–¿“‹ﬂ  ¿–¿¬¿≈¬€";"https://www.karavaevi.ru/";"+7 901 739 29 03";"Bogolepova.M@neftm.ru"
"https://pirexpo.com/api/v3/brand/1277?format=api";"›ÕƒŒ–‘";"http://tulamilk.ru";"89029087759";"borodulina@tulamilk.ru"
"https://pirexpo.com/api/v3/brand/1535?format=api";"ROBOT-COUPE";"http://www.robot-coupe.com";"";"trofimova@robot-coupe.com"
"https://pirexpo.com/api/v3/brand/951?format=api";" Œ‘≈…Õ€… Ã»–";"https://coffeemir.com";"+74952920531";"in@coffeemir.com"
"https://pirexpo.com/api/v3/brand/1068?format=api";"CAFEDEM";"";"";"n.puchinin@profidem.ru"
"https://pirexpo.com/api/v3/brand/1317?format=api";"PUQPRESS";"";"";""
"https://pirexpo.com/api/v3/brand/1821?format=api";"»— –¿◊";"";"";""
"https://pirexpo.com/api/v3/brand/1564?format=api";"ÿ¬≈…Õ¿ﬂ ‘¿¡–» ¿ œ–Œ‘» ƒ–≈——";"https://www.profidress.ru/";"8 846-233-52-01, 8 800-222-10-24 (ŒÚ‰ÂÎ ÔÓ‰‡Ê)";"info@profidress.ru"
"https://pirexpo.com/api/v3/brand/1629?format=api";"SAFE SCALE";"";"";""
"https://pirexpo.com/api/v3/brand/985?format=api";"“–»¿À Ã¿– ≈“";"https://www.trial-market.ru/";"8 800 777 23 07";"info@trial-market.ru"
"https://pirexpo.com/api/v3/brand/1510?format=api";"LT PREMIUM";"";"";""
"https://pirexpo.com/api/v3/brand/1758?format=api";"BARISTA LINE";"https://baristaline.ru/";"+7 927637770";"info@baristaline.ru"
"https://pirexpo.com/api/v3/brand/847?format=api";"FAGOR PROFESSIONAL";"https://t-d.ru/brands/fagor-professional/";"8 (800) 700-87-14";"info-msk@t-d.ru"
"https://pirexpo.com/api/v3/brand/1132?format=api";"CHOCOFACTORY";"";"";"dnk@chocofactory.ru"
"https://pirexpo.com/api/v3/brand/1799?format=api";"¡¿ÿ »–— »… ‘¿–‘Œ–";"https://bashfarfor.ru/";"+7915-472-36-68";"gerasimm2@gmail.com"
"https://pirexpo.com/api/v3/brand/1346?format=api";"CARBIS";"https://carbis.ru";"+7(499)450-71-01";"info@carbis.ru"
"https://pirexpo.com/api/v3/brand/1407?format=api";"–≈—“Œ»ÕŒ —, –≈—“Œ–¿Õ  ŒÃœÀ≈ “";"https://restoinox.ru/catalog/";"+7 917 961 6951";"udalova@r-komplekt.ru"
"https://pirexpo.com/api/v3/brand/1729?format=api";"BILGEINOX";"https://www.bilgeinox.com.tr";"+90 (262) 444-77-40";"info@bilgeinox.com.tr"
"https://pirexpo.com/api/v3/brand/936?format=api";"iikoMini";"";"";"I.Yaroslavtseva@iikosoftware.com"
"https://pirexpo.com/api/v3/brand/1397?format=api";"TEC COFFEE BAODING CO., LTD.";"https://unclebean.taobao.com";"8613701376097";"doushu@unclebean.cn"
"https://pirexpo.com/api/v3/brand/1281?format=api";"PRIZMATECH";"https://prizmatech.org/";"+7 (495) 150 90 99";"info@prizmateh.ru"
"https://pirexpo.com/api/v3/brand/1753?format=api";"HUBEI WHEAT-STRAW ENVIRONMENTAL TECHNOLOGIES";"https://www.maiganchina.com";"86-728- 8201916";"edward@maiganchina.com"
"https://pirexpo.com/api/v3/brand/1548?format=api";"Ã¿–»“¿";"";"";"krukov@marita.ru"
"https://pirexpo.com/api/v3/brand/1553?format=api";"VITA ICE";"";"";""
"https://pirexpo.com/api/v3/brand/1039?format=api";"Œ–“√–¿‘";"";"";""
"https://pirexpo.com/api/v3/brand/1449?format=api";"ODES Ã≈¡≈À‹Õ¿ﬂ ‘¿¡–» ¿";"";"";"info@mebel-odes.ru"
"https://pirexpo.com/api/v3/brand/1824?format=api";"ƒ» Œ≈ƒ";"https://dikoed.ru";"+7 (499) 653-81-82";"sales@dikoed.ru"
"https://pirexpo.com/api/v3/brand/1038?format=api";"“Œ–√Œ¬€… ƒŒÃ — “≈ —“»À‹";"https://textilehoreca.ru/";"+7 (495) 585 57 57";"reception@s-textile.ru"
"https://pirexpo.com/api/v3/brand/1816?format=api";"SOYTEX";"https://soytex.com";"+375 29 627 7553";"coffee@soytex.com"
"https://pirexpo.com/api/v3/brand/1285?format=api";"GELTEK";"https://geltek.ru/";"+7 (916) 669-50-00";"elena.mamedova@geltek.ru"
"https://pirexpo.com/api/v3/brand/1640?format=api";"¿—“–¿";"https://astraproject.tech";"+7 (960)-810-80-62";"astratech.samara@gmail.com"
"https://pirexpo.com/api/v3/brand/875?format=api";"»ÃÀ¿…“";"https://www.imlight.ru";"+7 (495) 260-18-64";"imlight@msk.imlight.ru"
"https://pirexpo.com/api/v3/brand/1540?format=api";"–Œ—œ–»Õ“≈– & BOTTEGA ALBA";"http://www.bottegaalba.com";"+79636339657";"Bottegaalbaoffice@gmail.com"
"https://pirexpo.com/api/v3/brand/1615?format=api";"THAI CHEF";"https://thai-chef.ru/";"+79778771536";"sales@thai-chef.ru"
"https://pirexpo.com/api/v3/brand/1331?format=api";"UNICAVA";"https://www.cacava.ru";"";"julia@cacava.ru"
"https://pirexpo.com/api/v3/brand/877?format=api";"ILOCKS-›À≈ “–ŒÕÕ€≈ «¿Ã »";"";"";""
"https://pirexpo.com/api/v3/brand/1500?format=api";"ƒŒ “≈–Ã";"https://docterm.ru";"+7 977 175 70 05";"nikol977@mail.ru"
"https://pirexpo.com/api/v3/brand/1723?format=api";"ROYAL-KINCOOL REFRIGERATION EQUIPMENT";"https://www.royal-kincool.com";"86-18933378638";"salesusa01@royal-kincool.com"
"https://pirexpo.com/api/v3/brand/1279?format=api";"Œ –¿»Õ¿";"https://shop.okraina.ru/";"+7 (495) 223 02 28";"info@okraina.net"
"https://pirexpo.com/api/v3/brand/1868?format=api";"»Ãœ≈–»ﬂ “¿œŒ ";"https://hotel-slippers.ru/";"8 908 271 57 13, 8 909 732 13 85";"Altair.ural@mail.ru"
"https://pirexpo.com/api/v3/brand/1276?format=api";"ﬂ- ¿–“ŒÕ.–‘";"";"";""
"https://pirexpo.com/api/v3/brand/1563?format=api";"—¬»““» “Ã";"https://www.switti.ru/";"+79967215588";"switti.opt@xn--yande-uze.ru"
"https://pirexpo.com/api/v3/brand/852?format=api";"HDL AUTOMATION";"https://hdlautomation.ru/";"8 (800) 500-04-69";"info@hdlautomation.ru"
"https://pirexpo.com/api/v3/brand/1637?format=api";"—“”ƒ»Œœ¿ ";"";"";""
"https://pirexpo.com/api/v3/brand/1026?format=api";"ƒ€ÃŒ¬  ≈–¿Ã» ¿";"";"";"Pedan.Tatyana@dymovceramic.ru"
"https://pirexpo.com/api/v3/brand/983?format=api";"—¿¬”ÿ »Õ œ–Œƒ” “";"https://www.savushkin.com/";"+7 (495) 668-07-07";"mail@savmilk.ru"
"https://pirexpo.com/api/v3/brand/895?format=api";"BWT";"https://www.bwt.ru/";"+7 495 225-33-22";"info@bwt-wam.ru"
"https://pirexpo.com/api/v3/brand/1822?format=api";"ÃŒ— Œ¬— »≈ “Œ–√Œ¬€≈ “≈À≈√»";"";"";""
"https://pirexpo.com/api/v3/brand/1174?format=api";"SUNNY BLIONI";"";"";""
"https://pirexpo.com/api/v3/brand/884?format=api";"JULIUS MEINL";"https://juliusmeinl.com/ru/about-julius-meinl";"+79523954870";"m.kuleshova@meinl-coffee.ru"
"https://pirexpo.com/api/v3/brand/1258?format=api";"ARTEBIANKA";"https://artebianka.ru/";"+7(909)169-4737";"info@artebianka.ru"
"https://pirexpo.com/api/v3/brand/1218?format=api";"CREAMART";"https://cream-art.ru/";"+7 (495) 369 11 27";"sales@cream-art.ru"
"https://pirexpo.com/api/v3/brand/1324?format=api";"EXPORITY";"https://expority.ru";"89166858056";"vislin@expority.ru"
"https://pirexpo.com/api/v3/brand/1445?format=api";"ƒ≈—≈–“Õ€≈ »—“Œ–»»";"https://dessert-story.ru/";"+7 909 206-24-24";"zoo@konfetti.pro"
"https://pirexpo.com/api/v3/brand/1744?format=api";"QINGDAO DASHANG ELECTRIC APPLIANCE";"https://www.dashangrefrigeration.com/";"86-0532-87756688";"info@dashangrefrigeration.com"
"https://pirexpo.com/api/v3/brand/945?format=api";"œŒ∆“≈’Õ» ¿";"https://firepro.ru/";"+7 (495) 540-41-04";"sale@firepro.ru"
"https://pirexpo.com/api/v3/brand/1755?format=api";"JIANGSU SOHO INTERNATIONAL GROUP YANGZHOU";"https://www.yzsoho.com";"0086-514-85559281";"sales@yzsoho.com"
"https://pirexpo.com/api/v3/brand/1438?format=api";"— ¿Õƒ»œ¿  ";"";"";""
"https://pirexpo.com/api/v3/brand/978?format=api";"GOURMIX";"https://gourmix.ru";"+7 (800) 250-53-35";"sales?p@virtex?food.ru"
"https://pirexpo.com/api/v3/brand/1215?format=api";"«¿¬Œƒ  ”œŒÀ‹Õ€’  ŒÕ—“–” ÷»… CUPOL365";"";"";"89050704400@mail.ru"
"https://pirexpo.com/api/v3/brand/1354?format=api";"MARKETING BISTRO";"";"";"aprogetti@gmail.com"
